"primary"	"secondary"	"symbol"
"368"	"100128027"	"ENSG00000227799"	"CDPF1P1"
"369"	"100128029"	"ENSG00000224344"	"KNOP1P3"
"370"	"100128030"	"ENSG00000230853"	"RPL10P11"
"371"	"100128033"	"ENSG00000228958"	"PIGPP3"
"372"	"100128036"	"ENSG00000240704"	"KLF7P1"
"373"	"100128041"	"ENSG00000234102"	"KRT19P4"
"374"	"100128042"	"ENSG00000235289"	"BRD7P6"
"375"	"100128043"	"ENSG00000228759"	"FAF2P1"
"376"	"100128044"	"ENSG00000264315"	"HNRNPA1P11"
"377"	"100128048"	"ENSG00000232202"	"CHORDC1P1"
"378"	"100128050"	""	"LOC100128050"
"379"	"100128052"	""	"LOC100128052"
"380"	"100128054"	"ENSG00000268894"	"PLCE1-AS1"
"381"	"100128055"	"ENSG00000245112"	"SMARCA5-AS1"
"382"	"100128056"	""	"LOC100128056"
"383"	"100128057"	"ENSG00000271486"	"NIPA2P3"
"384"	"100128059"	"ENSG00000250274"	"LOC100128059"
"385"	"100128060"	"ENSG00000226525"	"RPS7P10"
"386"	"100128061"	"ENSG00000234890"	"HNRNPDLP2"
"387"	"100128062"	"ENSG00000253861"	"SLC2A3P1"
"388"	"100128071"	"ENSG00000225828"	"FAM229A"
"389"	"100128072"	"ENSG00000225443"	"RPL36AP27"
"390"	"100128076"	""	"LOC100128076"
"391"	"100128078"	""	"LOC100128078"
"392"	"100128079"	""	"LOC100128079"
"393"	"100128081"	"ENSG00000234336"	"JAZF1-AS1"
"394"	"100128083"	"ENSG00000233921"	"RPS15AP40"
"395"	"100128086"	""	"LOC100128086"
"396"	"100128091"	""	"LOC100128091"
"397"	"100128092"	"ENSG00000231468"	"PRDX3P2"
"398"	"100128093"	""	"LOC100128093"
"399"	"100128094"	"ENSG00000233228"	"LPCAT2BP"
"400"	"100128098"	"ENSG00000204832"	"ST8SIA6-AS1"
"401"	"100128102"	"ENSG00000227593"	"PHBP16"
"402"	"100128103"	"ENSG00000260680"	"AGGF1P5"
"403"	"100128108"	"ENSG00000259658"	"LOC100128108"
"404"	"100128109"	"ENSG00000256844"	"MEF2BNBP1"
"405"	"100128110"	"ENSG00000270849"	"CHCHD2P3"
"406"	"100128115"	"ENSG00000244229"	"RPL26P35"
"407"	"100128117"	"ENSG00000229326"	"RPL17P15"
"408"	"100128118"	"ENSG00000251433"	"CCNHP1"
"409"	"100128119"	"ENSG00000254181"	"SLC25A51P3"
"410"	"100128121"	""	"LOC100128121"
"411"	"100128122"	""	"LOC100128122"
"412"	"100128124"	"ENSG00000235994"	"HGC6.3"
"413"	"100128126"	"ENSG00000253302"	"STAU2-AS1"
"414"	"100128127"	"ENSG00000256925"	"ADGRA1-AS1"
"415"	"100128132"	"ENSG00000253318"	"TMCC1P1"
"416"	"100128135"	"ENSG00000254781"	"GVINP2"
"417"	"100128136"	"ENSG00000233659"	"NDUFA5P4"
"418"	"100128139"	"ENSG00000269364"	"LINC01233"
"419"	"100128140"	"ENSG00000244097"	"RPS4XP17"
"420"	"100128144"	""	"LOC100128144"
"421"	"100128145"	"ENSG00000226158"	"CLCP2"
"422"	"100128154"	"ENSG00000250827"	"MFSD4BP1"
"423"	"100128159"	"ENSG00000219387"	"ATF1P1"
