"gene_id"	"brief.description"
"9699"	"FBgn0039796"	""
"9700"	"FBgn0039797"	""
"9701"	"FBgn0039798"	""
"9702"	"FBgn0039799"	""
"9703"	"FBgn0039800"	""
"9704"	"FBgn0039801"	""
"9705"	"FBgn0039802"	""
"9706"	"FBgn0039804"	""
"9707"	"FBgn0039805"	""
"9708"	"FBgn0039806"	""
"9709"	"FBgn0039807"	""
"9710"	"FBgn0039808"	""
"9711"	"FBgn0039809"	""
"9712"	"FBgn0039810"	""
"9713"	"FBgn0039811"	""
"9714"	"FBgn0039812"	""
"9715"	"FBgn0039816"	""
"9716"	"FBgn0039817"	""
"9717"	"FBgn0039818"	""
"9718"	"FBgn0039820"	""
"9719"	"FBgn0039821"	""
"9720"	"FBgn0039827"	""
"9721"	"FBgn0039828"	""
"9722"	"FBgn0039829"	""
"9723"	"FBgn0039830"	""
"9724"	"FBgn0039831"	""
"9725"	"FBgn0039832"	""
"9726"	"FBgn0039833"	""
"9727"	"FBgn0039835"	""
"9728"	"FBgn0039836"	""
"9729"	"FBgn0039838"	""
"9730"	"FBgn0039839"	""
"9731"	"FBgn0039840"	""
"9732"	"FBgn0039844"	""
"9733"	"FBgn0039846"	""
"9734"	"FBgn0039848"	""
"9735"	"FBgn0039849"	""
"9736"	"FBgn0039850"	""
"9737"	"FBgn0039851"	""
"9738"	"FBgn0039852"	""
"9739"	"FBgn0039854"	""
"9740"	"FBgn0039855"	""
"9741"	"FBgn0039856"	""
"9742"	"FBgn0039857"	""
"9743"	"FBgn0039858"	""
"9744"	"FBgn0039859"	""
"9745"	"FBgn0039860"	""
"9746"	"FBgn0039861"	""
"9747"	"FBgn0039862"	""
"9748"	"FBgn0039863"	""
"9749"	"FBgn0039864"	""
"9750"	"FBgn0039867"	""
"9751"	"FBgn0039868"	""
"9752"	"FBgn0039869"	""
"9753"	"FBgn0039870"	""
"9754"	"FBgn0039872"	""
"9755"	"FBgn0039873"	""
"9756"	"FBgn0039875"	""
"9757"	"FBgn0039876"	""
"9758"	"FBgn0039877"	""
"9759"	"FBgn0039879"	""
"9760"	"FBgn0039881"	""
"9761"	"FBgn0039882"	""
"9762"	"FBgn0039883"	""
"9763"	"FBgn0039886"	""
"9764"	"FBgn0039887"	""
"9765"	"FBgn0039889"	""
"9766"	"FBgn0039890"	""
"9767"	"FBgn0039896"	""
"9768"	"FBgn0039897"	""
"9769"	"FBgn0039900"	""
"9770"	"FBgn0039902"	""
"9771"	"FBgn0039904"	""
"9772"	"FBgn0039907"	""
"9773"	"FBgn0039908"	""
"9774"	"FBgn0039909"	""
"9775"	"FBgn0039911"	""
"9776"	"FBgn0039914"	""
"9777"	"FBgn0039915"	""
"9778"	"FBgn0039916"	""
"9779"	"FBgn0039920"	""
"9780"	"FBgn0039923"	""
"9781"	"FBgn0039924"	""
"9782"	"FBgn0039925"	""
"9783"	"FBgn0039927"	""
"9784"	"FBgn0039928"	""
"9785"	"FBgn0039929"	""
"9786"	"FBgn0039930"	""
"9787"	"FBgn0039932"	""
"9788"	"FBgn0039936"	""
"9789"	"FBgn0039937"	""
"9790"	"FBgn0039938"	""
"9791"	"FBgn0039941"	""
"9792"	"FBgn0039942"	""
"9793"	"FBgn0039943"	""
"9794"	"FBgn0039944"	""
"9795"	"FBgn0039945"	""
"9796"	"FBgn0039946"	""
"9797"	"FBgn0039955"	""
"9798"	"FBgn0039958"	""
"9799"	"FBgn0039959"	""
"9800"	"FBgn0039965"	""
"9801"	"FBgn0039966"	""
"9802"	"FBgn0039969"	""
"9803"	"FBgn0039970"	""
"9804"	"FBgn0039972"	""
"9805"	"FBgn0039977"	""
"9806"	"FBgn0039979"	""
"9807"	"FBgn0039987"	""
"9808"	"FBgn0039993"	""
"9809"	"FBgn0039994"	""
"9810"	"FBgn0040001"	""
"9811"	"FBgn0040005"	""
"9812"	"FBgn0040007"	""
"9813"	"FBgn0040009"	""
"9814"	"FBgn0040010"	""
"9815"	"FBgn0040011"	""
"9816"	"FBgn0040020"	""
"9817"	"FBgn0040022"	""
"9818"	"FBgn0040028"	""
"9819"	"FBgn0040031"	""
"9820"	"FBgn0040038"	""
"9821"	"FBgn0040045"	""
"9822"	"FBgn0040056"	""
"9823"	"FBgn0040060"	""
"9824"	"FBgn0040063"	""
"9825"	"FBgn0040064"	""
"9826"	"FBgn0040066"	""
"9827"	"FBgn0040068"	""
"9828"	"FBgn0040069"	""
"9829"	"FBgn0040070"	""
"9830"	"FBgn0040071"	""
"9831"	"FBgn0040074"	""
"9832"	"FBgn0040075"	""
"9833"	"FBgn0040076"	""
"9834"	"FBgn0040077"	""
"9835"	"FBgn0040078"	""
"9836"	"FBgn0040079"	""
"9837"	"FBgn0040080"	""
"9838"	"FBgn0040087"	""
"9839"	"FBgn0040089"	""
"9840"	"FBgn0040091"	""
"9841"	"FBgn0040092"	""
"9842"	"FBgn0040093"	""
"9843"	"FBgn0040096"	""
"9844"	"FBgn0040097"	""
"9845"	"FBgn0040098"	""
"9846"	"FBgn0040099"	""
"9847"	"FBgn0040102"	""
"9848"	"FBgn0040104"	""
"9849"	"FBgn0040106"	""
"9850"	"FBgn0040107"	""
"9851"	"FBgn0040153"	""
"9852"	"FBgn0040206"	""
"9853"	"FBgn0040207"	""
"9854"	"FBgn0040208"	""
"9855"	"FBgn0040211"	""
"9856"	"FBgn0040212"	""
"9857"	"FBgn0040227"	""
"9858"	"FBgn0040228"	""
"9859"	"FBgn0040230"	""
"9860"	"FBgn0040232"	""
"9861"	"FBgn0040233"	""
"9862"	"FBgn0040234"	""
"9863"	"FBgn0040235"	""
"9864"	"FBgn0040236"	""
"9865"	"FBgn0040237"	""
"9866"	"FBgn0040238"	""
"9867"	"FBgn0040239"	""
"9868"	"FBgn0040250"	""
"9869"	"FBgn0040251"	""
"9870"	"FBgn0040252"	""
"9871"	"FBgn0040253"	""
"9872"	"FBgn0040255"	""
"9873"	"FBgn0040256"	""
"9874"	"FBgn0040257"	""
"9875"	"FBgn0040259"	""
"9876"	"FBgn0040260"	""
"9877"	"FBgn0040261"	""
"9878"	"FBgn0040262"	""
"9879"	"FBgn0040268"	""
"9880"	"FBgn0040271"	""
"9881"	"FBgn0040273"	""
"9882"	"FBgn0040279"	""
"9883"	"FBgn0040281"	""
"9884"	"FBgn0040283"	""
"9885"	"FBgn0040285"	""
"9886"	"FBgn0040290"	""
"9887"	"FBgn0040291"	""
"9888"	"FBgn0040294"	""
"9889"	"FBgn0040296"	""
"9890"	"FBgn0040297"	""
"9891"	"FBgn0040298"	""
"9892"	"FBgn0040299"	""
"9893"	"FBgn0040305"	""
"9894"	"FBgn0040308"	""
"9895"	"FBgn0040309"	""
"9896"	"FBgn0040318"	""
"9897"	"FBgn0040319"	""
"9898"	"FBgn0040321"	""
"9899"	"FBgn0040322"	""
"9900"	"FBgn0040323"	""
"9901"	"FBgn0040324"	""
"9902"	"FBgn0040333"	""
"9903"	"FBgn0040334"	""
"9904"	"FBgn0040336"	""
"9905"	"FBgn0040337"	""
"9906"	"FBgn0040338"	""
"9907"	"FBgn0040339"	""
"9908"	"FBgn0040340"	""
"9909"	"FBgn0040341"	""
"9910"	"FBgn0040342"	""
"9911"	"FBgn0040343"	""
"9912"	"FBgn0040344"	""
"9913"	"FBgn0040345"	""
"9914"	"FBgn0040346"	""
"9915"	"FBgn0040347"	""
"9916"	"FBgn0040348"	""
"9917"	"FBgn0040349"	""
"9918"	"FBgn0040350"	""
"9919"	"FBgn0040351"	""
"9920"	"FBgn0040352"	""
"9921"	"FBgn0040353"	""
"9922"	"FBgn0040354"	""
"9923"	"FBgn0040355"	""
"9924"	"FBgn0040356"	""
"9925"	"FBgn0040357"	""
"9926"	"FBgn0040358"	""
"9927"	"FBgn0040359"	""
"9928"	"FBgn0040360"	""
"9929"	"FBgn0040361"	""
"9930"	"FBgn0040362"	""
"9931"	"FBgn0040363"	""
"9932"	"FBgn0040364"	""
"9933"	"FBgn0040365"	""
"9934"	"FBgn0040366"	""
"9935"	"FBgn0040367"	""
"9936"	"FBgn0040368"	""
"9937"	"FBgn0040370"	""
"9938"	"FBgn0040371"	""
"9939"	"FBgn0040372"	""
"9940"	"FBgn0040373"	""
"9941"	"FBgn0040375"	""
"9942"	"FBgn0040376"	""
"9943"	"FBgn0040377"	""
"9944"	"FBgn0040382"	""
"9945"	"FBgn0040383"	""
"9946"	"FBgn0040384"	""
"9947"	"FBgn0040385"	""
"9948"	"FBgn0040388"	""
"9949"	"FBgn0040389"	""
"9950"	"FBgn0040391"	""
"9951"	"FBgn0040392"	""
"9952"	"FBgn0040393"	""
"9953"	"FBgn0040394"	""
"9954"	"FBgn0040395"	""
"9955"	"FBgn0040396"	""
"9956"	"FBgn0040397"	""
"9957"	"FBgn0040398"	""
"9958"	"FBgn0040465"	""
"9959"	"FBgn0040466"	""
"9960"	"FBgn0040467"	""
"9961"	"FBgn0040475"	""
"9962"	"FBgn0040477"	""
"9963"	"FBgn0040487"	""
"9964"	"FBgn0040491"	""
"9965"	"FBgn0040493"	""
"9966"	"FBgn0040496"	""
"9967"	"FBgn0040502"	""
"9968"	"FBgn0040503"	""
"9969"	"FBgn0040505"	""
"9970"	"FBgn0040506"	""
"9971"	"FBgn0040507"	""
"9972"	"FBgn0040508"	""
"9973"	"FBgn0040509"	""
"9974"	"FBgn0040510"	""
"9975"	"FBgn0040512"	""
"9976"	"FBgn0040513"	""
"9977"	"FBgn0040514"	""
"9978"	"FBgn0040519"	""
"9979"	"FBgn0040524"	""
"9980"	"FBgn0040528"	""
"9981"	"FBgn0040529"	""
"9982"	"FBgn0040531"	""
"9983"	"FBgn0040532"	""
"9984"	"FBgn0040534"	""
"9985"	"FBgn0040551"	""
"9986"	"FBgn0040553"	""
"9987"	"FBgn0040554"	""
"9988"	"FBgn0040565"	""
"9989"	"FBgn0040569"	""
"9990"	"FBgn0040571"	""
"9991"	"FBgn0040575"	""
"9992"	"FBgn0040582"	""
"9993"	"FBgn0040588"	""
"9994"	"FBgn0040600"	""
"9995"	"FBgn0040601"	""
"9996"	"FBgn0040602"	""
"9997"	"FBgn0040606"	""
"9998"	"FBgn0040607"	""
"9999"	"FBgn0040608"	""
"10000"	"FBgn0040609"	""
"10001"	"FBgn0040623"	""
"10002"	"FBgn0040628"	""
"10003"	"FBgn0040629"	""
"10004"	"FBgn0040634"	""
"10005"	"FBgn0040636"	""
"10006"	"FBgn0040637"	""
"10007"	"FBgn0040648"	""
"10008"	"FBgn0040649"	""
"10009"	"FBgn0040650"	""
"10010"	"FBgn0040651"	""
"10011"	"FBgn0040653"	""
"10012"	"FBgn0040658"	""
"10013"	"FBgn0040660"	""
"10014"	"FBgn0040666"	""
"10015"	"FBgn0040670"	""
"10016"	"FBgn0040674"	""
"10017"	"FBgn0040679"	""
"10018"	"FBgn0040682"	""
"10019"	"FBgn0040684"	""
"10020"	"FBgn0040687"	""
"10021"	"FBgn0040688"	""
"10022"	"FBgn0040694"	""
"10023"	"FBgn0040696"	""
"10024"	"FBgn0040697"	""
"10025"	"FBgn0040699"	""
"10026"	"FBgn0040705"	""
"10027"	"FBgn0040715"	""
"10028"	"FBgn0040717"	""
"10029"	"FBgn0040718"	""
"10030"	"FBgn0040719"	""
"10031"	"FBgn0040723"	""
"10032"	"FBgn0040725"	""
"10033"	"FBgn0040726"	""
"10034"	"FBgn0040729"	""
"10035"	"FBgn0040730"	""
"10036"	"FBgn0040732"	""
"10037"	"FBgn0040733"	""
"10038"	"FBgn0040734"	""
"10039"	"FBgn0040735"	""
"10040"	"FBgn0040736"	""
"10041"	"FBgn0040737"	""
"10042"	"FBgn0040743"	""
"10043"	"FBgn0040747"	""
"10044"	"FBgn0040751"	""
"10045"	"FBgn0040752"	""
"10046"	"FBgn0040754"	""
"10047"	"FBgn0040755"	""
"10048"	"FBgn0040759"	""
"10049"	"FBgn0040763"	""
"10050"	"FBgn0040764"	""
"10051"	"FBgn0040765"	""
"10052"	"FBgn0040773"	""
"10053"	"FBgn0040775"	""
"10054"	"FBgn0040777"	""
"10055"	"FBgn0040778"	""
"10056"	"FBgn0040780"	""
"10057"	"FBgn0040784"	""
"10058"	"FBgn0040786"	""
"10059"	"FBgn0040793"	""
"10060"	"FBgn0040794"	""
"10061"	"FBgn0040795"	""
"10062"	"FBgn0040796"	""
"10063"	"FBgn0040797"	""
"10064"	"FBgn0040798"	""
"10065"	"FBgn0040799"	""
"10066"	"FBgn0040801"	""
"10067"	"FBgn0040805"	""
"10068"	"FBgn0040809"	""
"10069"	"FBgn0040812"	""
"10070"	"FBgn0040814"	""
"10071"	"FBgn0040816"	""
"10072"	"FBgn0040817"	""
"10073"	"FBgn0040823"	""
"10074"	"FBgn0040827"	""
"10075"	"FBgn0040828"	""
"10076"	"FBgn0040832"	""
"10077"	"FBgn0040837"	""
"10078"	"FBgn0040842"	""
"10079"	"FBgn0040843"	""
"10080"	"FBgn0040849"	""
"10081"	"FBgn0040850"	""
"10082"	"FBgn0040859"	""
"10083"	"FBgn0040871"	""
"10084"	"FBgn0040877"	""
"10085"	"FBgn0040890"	""
"10086"	"FBgn0040892"	""
"10087"	"FBgn0040899"	""
"10088"	"FBgn0040900"	""
"10089"	"FBgn0040904"	""
"10090"	"FBgn0040905"	""
"10091"	"FBgn0040906"	""
"10092"	"FBgn0040907"	""
"10093"	"FBgn0040918"	""
"10094"	"FBgn0040922"	""
"10095"	"FBgn0040923"	""
"10096"	"FBgn0040928"	""
"10097"	"FBgn0040929"	""
"10098"	"FBgn0040931"	""
"10099"	"FBgn0040941"	""
"10100"	"FBgn0040942"	""
"10101"	"FBgn0040949"	""
"10102"	"FBgn0040950"	""
"10103"	"FBgn0040958"	""
"10104"	"FBgn0040959"	""
"10105"	"FBgn0040963"	""
"10106"	"FBgn0040964"	""
"10107"	"FBgn0040965"	""
"10108"	"FBgn0040967"	""
"10109"	"FBgn0040968"	""
"10110"	"FBgn0040972"	""
"10111"	"FBgn0040973"	""
"10112"	"FBgn0040984"	""
"10113"	"FBgn0040985"	""
"10114"	"FBgn0040989"	""
"10115"	"FBgn0040992"	""
"10116"	"FBgn0040993"	""
"10117"	"FBgn0040996"	""
"10118"	"FBgn0041004"	""
"10119"	"FBgn0041087"	""
"10120"	"FBgn0041092"	""
"10121"	"FBgn0041094"	""
"10122"	"FBgn0041096"	""
"10123"	"FBgn0041097"	""
"10124"	"FBgn0041100"	""
"10125"	"FBgn0041102"	""
"10126"	"FBgn0041103"	""
"10127"	"FBgn0041105"	""
"10128"	"FBgn0041111"	""
"10129"	"FBgn0041147"	""
"10130"	"FBgn0041150"	""
"10131"	"FBgn0041156"	""
"10132"	"FBgn0041160"	""
"10133"	"FBgn0041164"	""
"10134"	"FBgn0041171"	""
"10135"	"FBgn0041174"	""
"10136"	"FBgn0041180"	""
"10137"	"FBgn0041181"	""
"10138"	"FBgn0041182"	""
"10139"	"FBgn0041183"	""
"10140"	"FBgn0041184"	""
"10141"	"FBgn0041186"	""
"10142"	"FBgn0041188"	""
"10143"	"FBgn0041191"	""
"10144"	"FBgn0041194"	""
"10145"	"FBgn0041195"	""
"10146"	"FBgn0041205"	""
"10147"	"FBgn0041210"	""
"10148"	"FBgn0041224"	""
"10149"	"FBgn0041225"	""
"10150"	"FBgn0041229"	""
"10151"	"FBgn0041231"	""
"10152"	"FBgn0041232"	""
"10153"	"FBgn0041233"	""
"10154"	"FBgn0041234"	""
"10155"	"FBgn0041235"	""
"10156"	"FBgn0041236"	""
"10157"	"FBgn0041237"	""
"10158"	"FBgn0041238"	""
"10159"	"FBgn0041239"	""
"10160"	"FBgn0041240"	""
"10161"	"FBgn0041241"	""
"10162"	"FBgn0041242"	""
"10163"	"FBgn0041243"	""
"10164"	"FBgn0041245"	""
"10165"	"FBgn0041246"	""
"10166"	"FBgn0041247"	""
"10167"	"FBgn0041248"	""
"10168"	"FBgn0041249"	""
"10169"	"FBgn0041250"	""
"10170"	"FBgn0041252"	""
"10171"	"FBgn0041336"	""
"10172"	"FBgn0041337"	""
"10173"	"FBgn0041342"	""
"10174"	"FBgn0041579"	""
"10175"	"FBgn0041581"	""
"10176"	"FBgn0041582"	""
"10177"	"FBgn0041585"	""
"10178"	"FBgn0041588"	""
"10179"	"FBgn0041604"	""
"10180"	"FBgn0041605"	""
"10181"	"FBgn0041621"	""
"10182"	"FBgn0041622"	""
"10183"	"FBgn0041623"	""
"10184"	"FBgn0041624"	""
"10185"	"FBgn0041625"	""
"10186"	"FBgn0041626"	""
"10187"	"FBgn0041627"	""
"10188"	"FBgn0041629"	""
"10189"	"FBgn0041630"	""
"10190"	"FBgn0041702"	""
"10191"	"FBgn0041706"	""
"10192"	"FBgn0041707"	""
"10193"	"FBgn0041709"	""
"10194"	"FBgn0041710"	""
"10195"	"FBgn0041711"	""
"10196"	"FBgn0041712"	""
"10197"	"FBgn0041713"	""
"10198"	"FBgn0041717"	""
"10199"	"FBgn0041719"	""
"10200"	"FBgn0041720"	""
"10201"	"FBgn0041721"	""
"10202"	"FBgn0041723"	""
"10203"	"FBgn0041775"	""
"10204"	"FBgn0041780"	""
"10205"	"FBgn0041781"	""
"10206"	"FBgn0041789"	""
"10207"	"FBgn0042083"	""
"10208"	"FBgn0042085"	""
"10209"	"FBgn0042086"	""
"10210"	"FBgn0042092"	""
"10211"	"FBgn0042094"	""
"10212"	"FBgn0042098"	""
"10213"	"FBgn0042101"	""
"10214"	"FBgn0042102"	""
"10215"	"FBgn0042103"	""
"10216"	"FBgn0042104"	""
"10217"	"FBgn0042105"	""
"10218"	"FBgn0042106"	""
"10219"	"FBgn0042110"	""
"10220"	"FBgn0042111"	""
"10221"	"FBgn0042112"	""
"10222"	"FBgn0042118"	""
"10223"	"FBgn0042119"	""
"10224"	"FBgn0042125"	""
"10225"	"FBgn0042126"	""
"10226"	"FBgn0042127"	""
"10227"	"FBgn0042129"	""
"10228"	"FBgn0042131"	""
"10229"	"FBgn0042132"	""
"10230"	"FBgn0042133"	""
"10231"	"FBgn0042134"	""
"10232"	"FBgn0042135"	""
"10233"	"FBgn0042137"	""
"10234"	"FBgn0042138"	""
"10235"	"FBgn0042146"	""
"10236"	"FBgn0042173"	""
"10237"	"FBgn0042175"	""
"10238"	"FBgn0042177"	""
"10239"	"FBgn0042178"	""
"10240"	"FBgn0042179"	""
"10241"	"FBgn0042180"	""
"10242"	"FBgn0042182"	""
"10243"	"FBgn0042185"	""
"10244"	"FBgn0042186"	""
"10245"	"FBgn0042187"	""
"10246"	"FBgn0042189"	""
"10247"	"FBgn0042198"	""
"10248"	"FBgn0042199"	""
"10249"	"FBgn0042201"	""
"10250"	"FBgn0042205"	""
"10251"	"FBgn0042206"	""
"10252"	"FBgn0042207"	""
"10253"	"FBgn0042213"	""
"10254"	"FBgn0042627"	""
"10255"	"FBgn0042630"	""
"10256"	"FBgn0042641"	""
"10257"	"FBgn0042693"	""
"10258"	"FBgn0042696"	""
"10259"	"FBgn0042701"	""
"10260"	"FBgn0042710"	""
"10261"	"FBgn0042711"	""
"10262"	"FBgn0042712"	""
"10263"	"FBgn0043001"	""
"10264"	"FBgn0043002"	""
"10265"	"FBgn0043005"	""
"10266"	"FBgn0043010"	""
"10267"	"FBgn0043012"	""
"10268"	"FBgn0043021"	""
"10269"	"FBgn0043022"	""
"10270"	"FBgn0043025"	""
"10271"	"FBgn0043043"	""
"10272"	"FBgn0043069"	""
"10273"	"FBgn0043070"	""
"10274"	"FBgn0043362"	""
"10275"	"FBgn0043364"	""
"10276"	"FBgn0043455"	""
"10277"	"FBgn0043456"	""
"10278"	"FBgn0043457"	""
"10279"	"FBgn0043458"	""
"10280"	"FBgn0043470"	""
"10281"	"FBgn0043471"	""
"10282"	"FBgn0043530"	""
"10283"	"FBgn0043532"	""
"10284"	"FBgn0043533"	""
"10285"	"FBgn0043534"	""
"10286"	"FBgn0043535"	""
"10287"	"FBgn0043536"	""
"10288"	"FBgn0043539"	""
"10289"	"FBgn0043550"	""
"10290"	"FBgn0043575"	""
"10291"	"FBgn0043576"	""
"10292"	"FBgn0043577"	""
"10293"	"FBgn0043578"	""
"10294"	"FBgn0043783"	""
"10295"	"FBgn0043791"	""
"10296"	"FBgn0043792"	""
"10297"	"FBgn0043796"	""
"10298"	"FBgn0043799"	""
"10299"	"FBgn0043806"	""
"10300"	"FBgn0043825"	""
"10301"	"FBgn0043841"	""
"10302"	"FBgn0043853"	""
"10303"	"FBgn0043854"	""
"10304"	"FBgn0043865"	""
"10305"	"FBgn0043884"	""
"10306"	"FBgn0043900"	""
"10307"	"FBgn0043903"	""
"10308"	"FBgn0044011"	""
"10309"	"FBgn0044020"	""
"10310"	"FBgn0044028"	""
"10311"	"FBgn0044030"	""
"10312"	"FBgn0044046"	""
"10313"	"FBgn0044047"	""
"10314"	"FBgn0044048"	""
"10315"	"FBgn0044049"	""
"10316"	"FBgn0044050"	""
"10317"	"FBgn0044051"	""
"10318"	"FBgn0044323"	""
"10319"	"FBgn0044324"	""
"10320"	"FBgn0044328"	""
"10321"	"FBgn0044419"	""
"10322"	"FBgn0044452"	""
"10323"	"FBgn0044508"	""
"10324"	"FBgn0044510"	""
"10325"	"FBgn0044511"	""
"10326"	"FBgn0044809"	""
"10327"	"FBgn0044810"	""
"10328"	"FBgn0044811"	""
"10329"	"FBgn0044812"	""
"10330"	"FBgn0044817"	""
"10331"	"FBgn0044823"	""
"10332"	"FBgn0044826"	""
"10333"	"FBgn0044871"	""
"10334"	"FBgn0044872"	""
"10335"	"FBgn0045035"	""
"10336"	"FBgn0045038"	""
"10337"	"FBgn0045063"	""
"10338"	"FBgn0045064"	""
"10339"	"FBgn0045073"	""
"10340"	"FBgn0045442"	""
"10341"	"FBgn0045443"	""
"10342"	"FBgn0045468"	""
"10343"	"FBgn0045469"	""
"10344"	"FBgn0045470"	""
"10345"	"FBgn0045471"	""
"10346"	"FBgn0045473"	""
"10347"	"FBgn0045474"	""
"10348"	"FBgn0045476"	""
"10349"	"FBgn0045477"	""
"10350"	"FBgn0045478"	""
"10351"	"FBgn0045479"	""
"10352"	"FBgn0045482"	""
"10353"	"FBgn0045483"	""
"10354"	"FBgn0045485"	""
"10355"	"FBgn0045486"	""
"10356"	"FBgn0045487"	""
"10357"	"FBgn0045495"	""
"10358"	"FBgn0045497"	""
"10359"	"FBgn0045498"	""
"10360"	"FBgn0045500"	""
"10361"	"FBgn0045501"	""
"10362"	"FBgn0045502"	""
"10363"	"FBgn0045759"	""
"10364"	"FBgn0045761"	""
"10365"	"FBgn0045770"	""
"10366"	"FBgn0045800"	""
"10367"	"FBgn0045823"	""
"10368"	"FBgn0045827"	""
"10369"	"FBgn0045842"	""
"10370"	"FBgn0045843"	""
"10371"	"FBgn0045852"	""
"10372"	"FBgn0045862"	""
"10373"	"FBgn0045866"	""
"10374"	"FBgn0045980"	""
"10375"	"FBgn0046113"	""
"10376"	"FBgn0046114"	""
"10377"	"FBgn0046214"	""
"10378"	"FBgn0046222"	""
"10379"	"FBgn0046225"	""
"10380"	"FBgn0046247"	""
"10381"	"FBgn0046253"	""
"10382"	"FBgn0046258"	""
"10383"	"FBgn0046294"	""
"10384"	"FBgn0046296"	""
"10385"	"FBgn0046297"	""
"10386"	"FBgn0046301"	""
"10387"	"FBgn0046302"	""
"10388"	"FBgn0046323"	""
"10389"	"FBgn0046332"	""
"10390"	"FBgn0046685"	""
"10391"	"FBgn0046687"	""
"10392"	"FBgn0046689"	""
"10393"	"FBgn0046692"	""
"10394"	"FBgn0046696"	""
"10395"	"FBgn0046697"	""
"10396"	"FBgn0046698"	""
"10397"	"FBgn0046704"	""
"10398"	"FBgn0046706"	""
"10399"	"FBgn0046756"	""
"10400"	"FBgn0046763"	""
"10401"	"FBgn0046776"	""
"10402"	"FBgn0046793"	""
"10403"	"FBgn0046873"	""
"10404"	"FBgn0046874"	""
"10405"	"FBgn0046875"	""
"10406"	"FBgn0046876"	""
"10407"	"FBgn0046878"	""
"10408"	"FBgn0046879"	""
"10409"	"FBgn0046880"	""
"10410"	"FBgn0046885"	""
"10411"	"FBgn0046886"	""
"10412"	"FBgn0046887"	""
"10413"	"FBgn0046888"	""
"10414"	"FBgn0046999"	""
"10415"	"FBgn0047000"	""
"10416"	"FBgn0047038"	""
"10417"	"FBgn0047092"	""
"10418"	"FBgn0047095"	""
"10419"	"FBgn0047114"	""
"10420"	"FBgn0047135"	""
"10421"	"FBgn0047178"	""
"10422"	"FBgn0047199"	""
"10423"	"FBgn0047205"	""
"10424"	"FBgn0047330"	""
"10425"	"FBgn0047334"	""
"10426"	"FBgn0047338"	""
"10427"	"FBgn0047351"	""
"10428"	"FBgn0050000"	""
"10429"	"FBgn0050001"	""
"10430"	"FBgn0050005"	""
"10431"	"FBgn0050008"	""
"10432"	"FBgn0050009"	""
"10433"	"FBgn0050010"	""
"10434"	"FBgn0050011"	""
"10435"	"FBgn0050015"	""
"10436"	"FBgn0050016"	""
"10437"	"FBgn0050018"	""
"10438"	"FBgn0050020"	""
"10439"	"FBgn0050021"	""
"10440"	"FBgn0050022"	""
"10441"	"FBgn0050025"	""
"10442"	"FBgn0050026"	""
"10443"	"FBgn0050029"	""
"10444"	"FBgn0050031"	""
"10445"	"FBgn0050033"	""
"10446"	"FBgn0050035"	""
"10447"	"FBgn0050036"	""
"10448"	"FBgn0050037"	""
"10449"	"FBgn0050039"	""
"10450"	"FBgn0050042"	""
"10451"	"FBgn0050043"	""
"10452"	"FBgn0050044"	""
"10453"	"FBgn0050045"	""
"10454"	"FBgn0050046"	""
"10455"	"FBgn0050047"	""
"10456"	"FBgn0050048"	""
"10457"	"FBgn0050049"	""
"10458"	"FBgn0050050"	""
"10459"	"FBgn0050051"	""
"10460"	"FBgn0050052"	""
"10461"	"FBgn0050053"	""
"10462"	"FBgn0050054"	""
"10463"	"FBgn0050055"	""
"10464"	"FBgn0050056"	""
"10465"	"FBgn0050058"	""
"10466"	"FBgn0050062"	""
"10467"	"FBgn0050065"	""
"10468"	"FBgn0050067"	""
"10469"	"FBgn0050069"	""
"10470"	"FBgn0050072"	""
"10471"	"FBgn0050073"	""
"10472"	"FBgn0050074"	""
"10473"	"FBgn0050075"	""
"10474"	"FBgn0050076"	""
"10475"	"FBgn0050077"	""
"10476"	"FBgn0050080"	""
"10477"	"FBgn0050081"	""
"10478"	"FBgn0050082"	""
"10479"	"FBgn0050083"	""
"10480"	"FBgn0050085"	""
"10481"	"FBgn0050087"	""
"10482"	"FBgn0050088"	""
"10483"	"FBgn0050089"	""
"10484"	"FBgn0050090"	""
"10485"	"FBgn0050091"	""
"10486"	"FBgn0050093"	""
"10487"	"FBgn0050094"	""
"10488"	"FBgn0050095"	""
"10489"	"FBgn0050096"	""
"10490"	"FBgn0050098"	""
"10491"	"FBgn0050099"	""
"10492"	"FBgn0050100"	""
"10493"	"FBgn0050101"	""
"10494"	"FBgn0050103"	""
"10495"	"FBgn0050104"	""
"10496"	"FBgn0050105"	""
"10497"	"FBgn0050106"	""
"10498"	"FBgn0050108"	""
"10499"	"FBgn0050109"	""
"10500"	"FBgn0050110"	""
"10501"	"FBgn0050114"	""
"10502"	"FBgn0050115"	""
"10503"	"FBgn0050120"	""
"10504"	"FBgn0050121"	""
"10505"	"FBgn0050122"	""
"10506"	"FBgn0050125"	""
"10507"	"FBgn0050145"	""
"10508"	"FBgn0050147"	""
"10509"	"FBgn0050148"	""
"10510"	"FBgn0050151"	""
"10511"	"FBgn0050154"	""
"10512"	"FBgn0050155"	""
"10513"	"FBgn0050156"	""
"10514"	"FBgn0050157"	""
"10515"	"FBgn0050158"	""
"10516"	"FBgn0050159"	""
"10517"	"FBgn0050160"	""
"10518"	"FBgn0050161"	""
"10519"	"FBgn0050163"	""
"10520"	"FBgn0050169"	""
