"primary"	"secondary"	"symbol"
"8658"	"FBgn0037485"	"CG14606"	"CG14606"
"8659"	"FBgn0037486"	"CG14605"	"CG14605"
"8660"	"FBgn0037487"	"CG14608"	"thw"
"8661"	"FBgn0037488"	"CG14607"	"CG14607"
"8662"	"FBgn0037489"	"CG1234"	"CG1234"
"8663"	"FBgn0037490"	"CG10053"	"CG10053"
"8664"	"FBgn0037491"	"CG1227"	"CG1227"
"8665"	"FBgn0037492"	"CG10050"	"CG10050"
"8666"	"FBgn0037493"	"CR10032"	"CR10032"
"8667"	"FBgn0037498"	"CG10029"	"CG10029"
"8668"	"FBgn0037500"	"CG17944"	"CG17944"
"8669"	"FBgn0037501"	"CG10101"	"Ir84a"
"8670"	"FBgn0037502"	"CG10113"	"wa-cup"
"8671"	"FBgn0037503"	"CG14598"	"CG14598"
"8672"	"FBgn0037504"	"CG1142"	"CG1142"
"8673"	"FBgn0037506"	"CG1287"	"CG1287"
"8674"	"FBgn0037512"	"CG2616"	"CG2616"
"8675"	"FBgn0037513"	"CG3027"	"pyd3"
"8676"	"FBgn0037514"	"CG10919"	"CG10919"
"8677"	"FBgn0037515"	"CG3066"	"Sp7"
"8678"	"FBgn0037516"	"CG11286"	"CG11286"
"8679"	"FBgn0037517"	"CG10086"	"CG10086"
"8680"	"FBgn0037518"	"CG2641"	"CG2641"
"8681"	"FBgn0037519"	"CG3014"	"CG3014"
"8682"	"FBgn0037520"	"CG18268"	"CG18268"
"8683"	"FBgn0037521"	"CG2993"	"CG2993"
"8684"	"FBgn0037525"	"CG17816"	"CG17816"
"8685"	"FBgn0037526"	"CG10092"	"ArgRS-m"
"8686"	"FBgn0037529"	"CG2957"	"mRpS9"
"8687"	"FBgn0037530"	"CG2943"	"EMC1"
"8688"	"FBgn0037531"	"CG10445"	"CG10445"
"8689"	"FBgn0037533"	"CG2791"	"CD98hc"
"8690"	"FBgn0037534"	"CG2781"	"CG2781"
"8691"	"FBgn0037535"	"CG14463"	"PIG-H"
"8692"	"FBgn0037536"	"CG2698"	"CG2698"
"8693"	"FBgn0037537"	"CG2767"	"CG2767"
"8694"	"FBgn0037538"	"CG3223"	"CG3223"
"8695"	"FBgn0037539"	"CG10435"	"CG10435"
"8696"	"FBgn0037540"	"CG2702"	"Pbp95"
"8697"	"FBgn0037541"	"CG2747"	"CG2747"
"8698"	"FBgn0037543"	"CG10903"	"CG10903"
"8699"	"FBgn0037544"	"CG11035"	"CG11035"
"8700"	"FBgn0037546"	"CG7918"	"mAChR-B"
"8701"	"FBgn0037547"	"CG7910"	"CG7910"
"8702"	"FBgn0037548"	"CG7900"	"CG7900"
"8703"	"FBgn0037549"	"CG7878"	"CG7878"
"8704"	"FBgn0037550"	"CG9667"	"CG9667"
"8705"	"FBgn0037551"	"CG7891"	"Gie"
"8706"	"FBgn0037552"	"CG7800"	"CG7800"
"8707"	"FBgn0037553"	"CG18249"	"CG18249"
"8708"	"FBgn0037554"	"CG7602"	"DNApol-iota"
"8709"	"FBgn0037555"	"CG9638"	"Ada2b"
"8710"	"FBgn0037556"	"CG9636"	"CG9636"
"8711"	"FBgn0037560"	"CR18228"	"CR18228"
"8712"	"FBgn0037561"	"CG9630"	"CG9630"
"8713"	"FBgn0037562"	"CG11671"	"CG11671"
"8714"	"FBgn0037563"	"CG11672"	"CG11672"
"8715"	"FBgn0037565"	"CG9626"	"CG9626"
"8716"	"FBgn0037566"	"CG7494"	"mRpL1"
"8717"	"FBgn0037569"	"CG9615"	"tex"
"8718"	"FBgn0037570"	"CG11693"	"CG11693"
"8719"	"FBgn0037571"	"CG11694"	"CG11694"
"8720"	"FBgn0037572"	"CG11698"	"CG11698"
"8721"	"FBgn0037573"	"CG7483"	"CG7483"
"8722"	"FBgn0037574"	"CG9613"	"Coq2"
"8723"	"FBgn0037576"	"CG7454"	"Or85a"
"8724"	"FBgn0037577"	"CG7443"	"CG7443"
"8725"	"FBgn0037578"	"CG9601"	"CG9601"
"8726"	"FBgn0037579"	"CG18193"	"COX7AL"
"8727"	"FBgn0037580"	"CG7415"	"DppIII"
"8728"	"FBgn0037581"	"CG7352"	"CG7352"
"8729"	"FBgn0037583"	"CG9684"	"CG9684"
"8730"	"FBgn0037584"	"CG7963"	"CG7963"
"8731"	"FBgn0037589"	"CG11732"	"Obp85a"
"8732"	"FBgn0037590"	"CG11735"	"Or85b"
"8733"	"FBgn0037591"	"CG17911"	"Or85c"
"8734"	"FBgn0037592"	"CG11737"	"CG11737"
"8735"	"FBgn0037594"	"CG11742"	"Or85d"
"8736"	"FBgn0037601"	"CG9716"	"Cyp313b1"
"8737"	"FBgn0037602"	"CG8021"	"SLIRP2"
"8738"	"FBgn0037603"	"CG11753"	"CG11753"
"8739"	"FBgn0037606"	"CG8032"	"CG8032"
"8740"	"FBgn0037607"	"CG8036"	"CG8036"
"8741"	"FBgn0037608"	"CG8039"	"mRpL19"
"8742"	"FBgn0037609"	"CG9773"	"CG9773"
"8743"	"FBgn0037610"	"CG8043"	"CG8043"
"8744"	"FBgn0037611"	"CG11755"	"CG11755"
"8745"	"FBgn0037612"	"CG8112"	"CG8112"
"8746"	"FBgn0037613"	"CG9790"	"Cks85A"
"8747"	"FBgn0037614"	"CG8116"	"TMEM216"
"8748"	"FBgn0037615"	"CG11760"	"CG11760"
"8749"	"FBgn0037616"	"CG8136"	"CG8136"
"8750"	"FBgn0037617"	"CG8145"	"nom"
"8751"	"FBgn0037618"	"CG11762"	"ouib"
"8752"	"FBgn0037619"	"CG8159"	"CG8159"
"8753"	"FBgn0037620"	"CG9793"	"ranshi"
"8754"	"FBgn0037621"	"CG9797"	"M1BP"
"8755"	"FBgn0037622"	"CG8202"	"CG8202"
"8756"	"FBgn0037623"	"CG9801"	"CG9801"
"8757"	"FBgn0037624"	"CG8223"	"CG8223"
"8758"	"FBgn0037625"	"CG11768"	"CG11768"
"8759"	"FBgn0037626"	"CG8236"	"CG8236"
"8760"	"FBgn0037627"	"CG13318"	"CG13318"
"8761"	"FBgn0037630"	"CG11775"	"Ir85a"
"8762"	"FBgn0037632"	"CG8351"	"CCT7"
"8763"	"FBgn0037633"	"CG9839"	"CG9839"
"8764"	"FBgn0037634"	"CG8359"	"hng2"
"8765"	"FBgn0037635"	"CG9837"	"CG9837"
"8766"	"FBgn0037636"	"CG9821"	"CG9821"
"8767"	"FBgn0037637"	"CG9836"	"IscU"
"8768"	"FBgn0037638"	"CG8379"	"CG8379"
"8769"	"FBgn0037643"	"CG11963"	"skap"
"8770"	"FBgn0037644"	"CG11964"	"CG11964"
"8771"	"FBgn0037645"	"CG11966"	"CG11966"
"8772"	"FBgn0037646"	"CG11967"	"CAHbeta"
"8773"	"FBgn0037647"	"CG11968"	"RagA-B"
"8774"	"FBgn0037648"	"CG11975"	"CG11975"
"8775"	"FBgn0037650"	"CG11977"	"CG11977"
"8776"	"FBgn0037652"	"CG11980"	"CG11980"
"8777"	"FBgn0037653"	"CG11982"	"CG11982"
"8778"	"FBgn0037654"	"CG11983"	"CG11983"
"8779"	"FBgn0037655"	"CG11984"	"Kcmf1"
"8780"	"FBgn0037656"	"CG11986"	"CG11986"
"8781"	"FBgn0037657"	"CG11990"	"hyx"
"8782"	"FBgn0037659"	"CG11033"	"Kdm2"
"8783"	"FBgn0037660"	"CG18005"	"beag"
"8784"	"FBgn0037661"	"CG11994"	"Ada"
"8785"	"FBgn0037662"	"CG11997"	"CG11997"
"8786"	"FBgn0037664"	"CG8420"	"CG8420"
"8787"	"FBgn0037665"	"CG16733"	"St2"
"8788"	"FBgn0037666"	"CR16735"	"CR16735"
"8789"	"FBgn0037667"	"CG16734"	"CG16734"
"8790"	"FBgn0037668"	"CG16736"	"CG16736"
"8791"	"FBgn0037669"	"CG9740"	"Ibf2"
"8792"	"FBgn0037670"	"CG8436"	"Ibf1"
"8793"	"FBgn0037671"	"CG8444"	"VhaM8.9"
"8794"	"FBgn0037672"	"CG12952"	"sage"
"8795"	"FBgn0037675"	"CG8120"	"HP1e"
"8796"	"FBgn0037676"	"CG8861"	"CG8861"
"8797"	"FBgn0037677"	"CG12951"	"CG12951"
"8798"	"FBgn0037678"	"CG16749"	"CG16749"
"8799"	"FBgn0037679"	"CG8866"	"Aduk"
"8800"	"FBgn0037680"	"CG8121"	"pasi2"
"8801"	"FBgn0037683"	"CG18473"	"CG18473"
"8802"	"FBgn0037684"	"CG8129"	"CG8129"
"8803"	"FBgn0037685"	"CG16755"	"Or85f"
"8804"	"FBgn0037686"	"CG9354"	"RpL34b"
"8805"	"FBgn0037687"	"CG8132"	"CG8132"
"8806"	"FBgn0037688"	"CG9356"	"CG9356"
"8807"	"FBgn0037689"	"CG8135"	"CG8135"
"8808"	"FBgn0037690"	"CG9361"	"Task7"
"8809"	"FBgn0037696"	"CG9362"	"GstZ1"
"8810"	"FBgn0037697"	"CG9363"	"GstZ2"
"8811"	"FBgn0037698"	"CG16779"	"CG16779"
"8812"	"FBgn0037700"	"CG8149"	"CG8149"
"8813"	"FBgn0037702"	"CG8176"	"CG8176"
"8814"	"FBgn0037703"	"CG8165"	"JHDM2"
"8815"	"FBgn0037705"	"CG9381"	"mura"
"8816"	"FBgn0037707"	"CG16788"	"RnpS1"
"8817"	"FBgn0037708"	"CG9386"	"CG9386"
"8818"	"FBgn0037709"	"CG8199"	"CG8199"
"8819"	"FBgn0037710"	"CG9393"	"CG9393"
"8820"	"FBgn0037712"	"CG16789"	"CG16789"
"8821"	"FBgn0037713"	"CG16790"	"CG16790"
"8822"	"FBgn0037714"	"CG9396"	"CG9396"
"8823"	"FBgn0037715"	"CG9399"	"CG9399"
"8824"	"FBgn0037716"	"CG8273"	"CG8273"
"8825"	"FBgn0037717"	"CG8301"	"CG8301"
"8826"	"FBgn0037718"	"CG8286"	"P58IPK"
"8827"	"FBgn0037719"	"CG9424"	"bocks"
"8828"	"FBgn0037720"	"CG8312"	"CG8312"
"8829"	"FBgn0037721"	"CG9427"	"CG9427"
"8830"	"FBgn0037722"	"CG8319"	"CG8319"
"8831"	"FBgn0037723"	"CG8327"	"SpdS"
"8832"	"FBgn0037724"	"CG9434"	"Fst"
"8833"	"FBgn0037726"	"CG9492"	"CG9492"
"8834"	"FBgn0037727"	"CG8358"	"CG8358"
"8835"	"FBgn0037728"	"CG16817"	"CG16817"
"8836"	"FBgn0037730"	"CG9444"	"CG9444"
"8837"	"FBgn0037731"	"CG18542"	"CG18542"
"8838"	"FBgn0037734"	"CG9448"	"trbd"
"8839"	"FBgn0037736"	"CG12950"	"CG12950"
"8840"	"FBgn0037737"	"CG8383"	"Pnn"
"8841"	"FBgn0037739"	"CG12948"	"CG12948"
"8842"	"FBgn0037741"	"CG16908"	"CG16908"
"8843"	"FBgn0037742"	"CG9475"	"Rpt3R"
"8844"	"FBgn0037743"	"CG8412"	"CG8412"
"8845"	"FBgn0037744"	"CG8417"	"CG8417"
"8846"	"FBgn0037746"	"CG8478"	"CG8478"
"8847"	"FBgn0037747"	"CG8481"	"CG8481"
"8848"	"FBgn0037749"	"CG9471"	"CG9471"
"8849"	"FBgn0037750"	"CG12946"	"Whamy"
"8850"	"FBgn0037751"	"CG8484"	"topi"
"8851"	"FBgn0037753"	"CG12947"	"CG12947"
"8852"	"FBgn0037754"	"CG8500"	"CG8500"
"8853"	"FBgn0037755"	"CG12945"	"CG12945"
"8854"	"FBgn0037756"	"CG8507"	"CG8507"
"8855"	"FBgn0037757"	"CG8516"	"CG8516"
"8856"	"FBgn0037758"	"CG9467"	"CG9467"
"8857"	"FBgn0037759"	"CG8526"	"CG8526"
"8858"	"FBgn0037760"	"CG9461"	"FBXO11"
"8859"	"FBgn0037761"	"CG8534"	"CG8534"
"8860"	"FBgn0037762"	"CG16905"	"eloF"
"8861"	"FBgn0037763"	"CG16904"	"CG16904"
"8862"	"FBgn0037764"	"CG9459"	"CG9459"
"8863"	"FBgn0037765"	"CG9458"	"CG9458"
"8864"	"FBgn0037766"	"CG12806"	"Teh1"
"8865"	"FBgn0037770"	"CG5358"	"Art4"
"8866"	"FBgn0037772"	"CG12807"	"Spn85F"
"8867"	"FBgn0037773"	"CG5359"	"CG5359"
"8868"	"FBgn0037777"	"CG11722"	"CG11722"
"8869"	"FBgn0037778"	"CG3910"	"mtTFB2"
"8870"	"FBgn0037779"	"CG12811"	"CG12811"
"8871"	"FBgn0037780"	"CG3925"	"ohgt"
"8872"	"FBgn0037781"	"CG12812"	"Fancl"
"8873"	"FBgn0037782"	"CG12813"	"Npc2d"
"8874"	"FBgn0037783"	"CG3934"	"Npc2c"
"8875"	"FBgn0037786"	"CG5361"	"CG5361"
"8876"	"FBgn0037788"	"CG3940"	"CG3940"
"8877"	"FBgn0037792"	"CG6241"	"TAF1B"
"8878"	"FBgn0037794"	"CG6254"	"CG6254"
"8879"	"FBgn0037796"	"CG12814"	"CG12814"
"8880"	"FBgn0037797"	"CG12420"	"CG12420"
"8881"	"FBgn0037798"	"CG12817"	"CG12817"
"8882"	"FBgn0037801"	"CG3999"	"CG3999"
"8883"	"FBgn0037802"	"CG6284"	"Sirt6"
"8884"	"FBgn0037807"	"CG6293"	"CG6293"
"8885"	"FBgn0037809"	"CG12818"	"CG12818"
"8886"	"FBgn0037810"	"CG12819"	"sle"
"8887"	"FBgn0037811"	"CG12592"	"CG12592"
"8888"	"FBgn0037812"	"CG18545"	"CG18545"
"8889"	"FBgn0037814"	"CG6325"	"CG6325"
"8890"	"FBgn0037815"	"CG4043"	"Rrp46"
"8891"	"FBgn0037816"	"CG6345"	"CG6345"
"8892"	"FBgn0037817"	"CG14680"	"Cyp12e1"
"8893"	"FBgn0037818"	"CG6465"	"CG6465"
"8894"	"FBgn0037819"	"CG14688"	"CG14688"
"8895"	"FBgn0037822"	"CG14683"	"CG14683"
"8896"	"FBgn0037824"	"CG14684"	"CG14684"
"8897"	"FBgn0037826"	"CG14689"	"CG14689"
"8898"	"FBgn0037827"	"CG4073"	"CG4073"
"8899"	"FBgn0037828"	"CG14690"	"tomboy20"
"8900"	"FBgn0037829"	"CG14691"	"CG14691"
"8901"	"FBgn0037831"	"CG14685"	"Cap-H2"
"8902"	"FBgn0037832"	"CG14686"	"Desi"
"8903"	"FBgn0037834"	"CG6554"	"Art1"
"8904"	"FBgn0037835"	"CG14687"	"CG14687"
"8905"	"FBgn0037836"	"CG14692"	"CG14692"
"8906"	"FBgn0037837"	"CG14693"	"CG14693"
"8907"	"FBgn0037838"	"CG4089"	"CG4089"
"8908"	"FBgn0037841"	"CG4565"	"CG4565"
"8909"	"FBgn0037842"	"CG6567"	"CG6567"
"8910"	"FBgn0037843"	"CG4511"	"CG4511"
"8911"	"FBgn0037844"	"CG4570"	"CG4570"
"8912"	"FBgn0037845"	"CG14694"	"CG14694"
"8913"	"FBgn0037846"	"CG6574"	"CG6574"
"8914"	"FBgn0037848"	"CG4591"	"Tsp86D"
"8915"	"FBgn0037849"	"CG4596"	"CG4596"
"8916"	"FBgn0037850"	"CG14695"	"CG14695"
"8917"	"FBgn0037852"	"CG6608"	"Tpc1"
"8918"	"FBgn0037853"	"CG14696"	"CG14696"
"8919"	"FBgn0037855"	"CG6621"	"CG6621"
"8920"	"FBgn0037856"	"CG4674"	"Leash"
"8921"	"FBgn0037857"	"CG4683"	"Tengl4"
"8922"	"FBgn0037860"	"CG6629"	"CG6629"
"8923"	"FBgn0037862"	"CG4706"	"CG4706"
"8924"	"FBgn0037870"	"CG18577"	"CG18577"
"8925"	"FBgn0037873"	"CG6666"	"SdhC"
"8926"	"FBgn0037874"	"CG4800"	"Tctp"
"8927"	"FBgn0037875"	"CG6672"	"ZnT86D"
"8928"	"FBgn0037876"	"CG4820"	"CG4820"
"8929"	"FBgn0037877"	"CG6689"	"CG6689"
"8930"	"FBgn0037878"	"CG6693"	"CG6693"
"8931"	"FBgn0037879"	"CG5106"	"scpr-C"
"8932"	"FBgn0037880"	"CG17726"	"CG17726"
"8933"	"FBgn0037881"	"CG10703"	"GCC88"
"8934"	"FBgn0037882"	"CG17187"	"CG17187"
"8935"	"FBgn0037883"	"CG14701"	"CG14701"
"8936"	"FBgn0037884"	"CG17184"	"Arfip"
"8937"	"FBgn0037885"	"CG17721"	"CG17721"
"8938"	"FBgn0037888"	"CG17210"	"scpr-B"
"8939"	"FBgn0037889"	"CG5207"	"scpr-A"
"8940"	"FBgn0037890"	"CG17734"	"CG17734"
"8941"	"FBgn0037891"	"CG5214"	"CG5214"
"8942"	"FBgn0037892"	"CG5242"	"mRpL40"
"8943"	"FBgn0037894"	"CG5252"	"Ranbp9"
"8944"	"FBgn0037895"	"CG6723"	"CG6723"
"8945"	"FBgn0037896"	"CG6728"	"ninaG"
"8946"	"FBgn0037897"	"CG5270"	"CG5270"
"8947"	"FBgn0037898"	"CG18643"	"CG18643"
"8948"	"FBgn0037899"	"CG6764"	"RpL24-like"
"8949"	"FBgn0037900"	"CG5276"	"CG5276"
"8950"	"FBgn0037901"	"CG6744"	"CG6744"
"8951"	"FBgn0037902"	"CG5281"	"CG5281"
"8952"	"FBgn0037906"	"CG14704"	"PGRP-LB"
"8953"	"FBgn0037908"	"CG5308"	"dpr5"
"8954"	"FBgn0037910"	"CG14708"	"CG14708"
"8955"	"FBgn0037911"	"CG10898"	"CG10898"
"8956"	"FBgn0037912"	"CG6782"	"sea"
"8957"	"FBgn0037913"	"CG6783"	"fabp"
"8958"	"FBgn0037915"	"CG6790"	"CG6790"
"8959"	"FBgn0037916"	"CG5342"	"CG5342"
"8960"	"FBgn0037917"	"CG5344"	"wkd"
"8961"	"FBgn0037918"	"CG6791"	"CG6791"
"8962"	"FBgn0037920"	"CG14710"	"CG14710"
"8963"	"FBgn0037921"	"CG6808"	"CG6808"
"8964"	"FBgn0037922"	"CG14711"	"CG14711"
"8965"	"FBgn0037923"	"CG6813"	"CG6813"
"8966"	"FBgn0037924"	"CG14712"	"CG14712"
"8967"	"FBgn0037926"	"CG10535"	"Elp1"
"8968"	"FBgn0037930"	"CG14715"	"CG14715"
"8969"	"FBgn0037931"	"CG18476"	"CG18476"
"8970"	"FBgn0037933"	"CG14716"	"Ho"
"8971"	"FBgn0037934"	"CG6830"	"CG6830"
"8972"	"FBgn0037935"	"CG6834"	"CG6834"
"8973"	"FBgn0037936"	"CG6908"	"CG6908"
"8974"	"FBgn0037937"	"CG6913"	"Fer3"
"8975"	"FBgn0037939"	"CG14718"	"CG14718"
"8976"	"FBgn0037940"	"CG14720"	"CG14720"
"8977"	"FBgn0037941"	"CG12594"	"CG12594"
"8978"	"FBgn0037942"	"CG14721"	"CG14721"
"8979"	"FBgn0037943"	"CG14722"	"CG14722"
"8980"	"FBgn0037944"	"CG6923"	"CG6923"
"8981"	"FBgn0037949"	"CG17360"	"CG17360"
"8982"	"FBgn0037950"	"CG14723"	"HisCl1"
"8983"	"FBgn0037955"	"CG6950"	"CG6950"
"8984"	"FBgn0037956"	"CG6959"	"CG6959"
"8985"	"FBgn0037958"	"CG6962"	"CG6962"
"8986"	"FBgn0037960"	"CG6965"	"mthl5"
"8987"	"FBgn0037962"	"CG6971"	"CG6971"
"8988"	"FBgn0037963"	"CG6977"	"Cad87A"
"8989"	"FBgn0037964"	"CG14731"	"CG14731"
"8990"	"FBgn0037970"	"CG12201"	"GC2"
"8991"	"FBgn0037972"	"CG10005"	"CG10005"
"8992"	"FBgn0037973"	"CG18547"	"CG18547"
"8993"	"FBgn0037974"	"CG12224"	"CG12224"
"8994"	"FBgn0037975"	"CG3397"	"CG3397"
"8995"	"FBgn0037976"	"CG14734"	"Tk"
"8996"	"FBgn0037978"	"CG3571"	"KLHL18"
"8997"	"FBgn0037979"	"CG3532"	"GCC185"
"8998"	"FBgn0037980"	"CG3313"	"DCAF12"
"8999"	"FBgn0037981"	"CG3169"	"Spt3"
"9000"	"FBgn0037985"	"CG14735"	"ssp5"
"9001"	"FBgn0037986"	"CG14736"	"CG14736"
"9002"	"FBgn0037987"	"CG14739"	"CG14739"
"9003"	"FBgn0037988"	"CG14740"	"CG14740"
"9004"	"FBgn0037989"	"CG14741"	"ATP8B"
"9005"	"FBgn0037992"	"CG4702"	"CG4702"
"9006"	"FBgn0037993"	"CG10095"	"dpr15"
"9007"	"FBgn0037994"	"CG4810"	"eIF3d2"
"9008"	"FBgn0037995"	"CG3809"	"CG3809"
"9009"	"FBgn0037996"	"CG4830"	"CG4830"
"9010"	"FBgn0037997"	"CG14742"	"CG14742"
"9011"	"FBgn0037998"	"CG4848"	"CG4848"
"9012"	"FBgn0037999"	"CG4860"	"CG4860"
"9013"	"FBgn0038000"	"CG10014"	"CG10014"
"9014"	"FBgn0038001"	"CG17404"	"CG17404"
"9015"	"FBgn0038002"	"CG12256"	"CG12256"
"9016"	"FBgn0038003"	"CG3916"	"CG3916"
"9017"	"FBgn0038005"	"CG15807"	"Cyp313a5"
"9018"	"FBgn0038006"	"CG10094"	"Cyp313a2"
"9019"	"FBgn0038007"	"CG10093"	"Cyp313a3"
"9020"	"FBgn0038008"	"CG3942"	"CG3942"
"9021"	"FBgn0038009"	"CG17738"	"CG17738"
"9022"	"FBgn0038011"	"CG4066"	"CG4066"
"9023"	"FBgn0038012"	"CG10013"	"CG10013"
"9024"	"FBgn0038013"	"CG10038"	"CG10038"
"9025"	"FBgn0038014"	"CG10041"	"CG10041"
"9026"	"FBgn0038016"	"CG10042"	"MBD-R2"
"9027"	"FBgn0038017"	"CG4115"	"CG4115"
"9028"	"FBgn0038018"	"CG10090"	"Tim17a1"
"9029"	"FBgn0038020"	"CG10091"	"GstD9"
"9030"	"FBgn0038028"	"CG10035"	"CG10035"
"9031"	"FBgn0038029"	"CG17639"	"GstD11"
"9032"	"FBgn0038032"	"CG10096"	"CG10096"
"9033"	"FBgn0038033"	"CG10097"	"CG10097"
"9034"	"FBgn0038034"	"CG17875"	"Cyp9f3"
"9035"	"FBgn0038035"	"CG17227"	"lig3"
"9036"	"FBgn0038037"	"CG11466"	"Cyp9f2"
"9037"	"FBgn0038038"	"CG5167"	"CG5167"
"9038"	"FBgn0038039"	"CG5196"	"CG5196"
"9039"	"FBgn0038042"	"CG5657"	"Scgbeta"
"9040"	"FBgn0038043"	"CG17202"	"CG17202"
"9041"	"FBgn0038045"	"CG5232"	"NANS"
"9042"	"FBgn0038046"	"CG5641"	"CG5641"
"9043"	"FBgn0038047"	"CG5245"	"CG5245"
"9044"	"FBgn0038049"	"CG5844"	"CG5844"
"9045"	"FBgn0038051"	"CG17207"	"CG17207"
"9046"	"FBgn0038052"	"CG5538"	"CG5538"
"9047"	"FBgn0038053"	"CG18549"	"CG18549"
"9048"	"FBgn0038054"	"CG5509"	"CG5509"
"9049"	"FBgn0038055"	"CG5333"	"trus"
"9050"	"FBgn0038056"	"CG5961"	"CG5961"
"9051"	"FBgn0038057"	"CG12267"	"CG12267"
"9052"	"FBgn0038058"	"CG5608"	"CG5608"
"9053"	"FBgn0038063"	"CG33976"	"Octbeta2R"
"9054"	"FBgn0038065"	"CG6359"	"Snx3"
"9055"	"FBgn0038067"	"CG11598"	"CG11598"
"9056"	"FBgn0038068"	"CG11600"	"CG11600"
"9057"	"FBgn0038069"	"CG11608"	"CG11608"
"9058"	"FBgn0038070"	"CG6753"	"CG6753"
"9059"	"FBgn0038071"	"CG6234"	"Dtg"
"9060"	"FBgn0038072"	"CG6225"	"CG6225"
"9061"	"FBgn0038073"	"CG14395"	"CG14395"
"9062"	"FBgn0038074"	"CG6188"	"Gnmt"
"9063"	"FBgn0038076"	"CG6802"	"Cyp313a4"
"9064"	"FBgn0038078"	"CG14391"	"CG14391"
"9065"	"FBgn0038079"	"CG14394"	"NijC"
"9066"	"FBgn0038080"	"CG12279"	"CG12279"
"9067"	"FBgn0038082"	"CG5724"	"CG5724"
"9068"	"FBgn0038083"	"CG5999"	"CG5999"
"9069"	"FBgn0038084"	"CG14390"	"beat-Vc"
"9070"	"FBgn0038087"	"CG10134"	"beat-Va"
"9071"	"FBgn0038088"	"CG10126"	"CG10126"
"9072"	"FBgn0038089"	"CG14387"	"d-cup"
"9073"	"FBgn0038090"	"CG10909"	"CG10909"
"9074"	"FBgn0038092"	"CG31298"	"beat-Vb"
"9075"	"FBgn0038095"	"CG7241"	"Cyp304a1"
"9076"	"FBgn0038097"	"CG14384"	"CG14384"
"9077"	"FBgn0038098"	"CG7381"	"CG7381"
"9078"	"FBgn0038099"	"CG7091"	"CG7091"
"9079"	"FBgn0038100"	"CG12358"	"Paip2"
"9080"	"FBgn0038102"	"CG14383"	"CG14383"
"9081"	"FBgn0038105"	"CG8063"	"yellow-f2"
"9082"	"FBgn0038106"	"CG7488"	"CG7488"
"9083"	"FBgn0038107"	"CG17327"	"CG17327"
"9084"	"FBgn0038108"	"CG7518"	"CG7518"
"9085"	"FBgn0038109"	"CG11656"	"CG11656"
"9086"	"FBgn0038110"	"CG8031"	"CG8031"
"9087"	"FBgn0038111"	""	""
"9088"	"FBgn0038113"	"CG11668"	"CG11668"
"9089"	"FBgn0038114"	"CG11670"	"CG11670"
"9090"	"FBgn0038115"	"CG7966"	"CG7966"
"9091"	"FBgn0038118"	"CG7855"	"timeout"
"9092"	"FBgn0038122"	"CG8138"	"CG8138"
"9093"	"FBgn0038123"	"CG8508"	"CG8508"
"9094"	"FBgn0038124"	"CG14380"	"CG14380"
"9095"	"FBgn0038125"	"CG8141"	"CG8141"
"9096"	"FBgn0038126"	"CG8483"	"CG8483"
"9097"	"FBgn0038127"	"CG8476"	"CG8476"
"9098"	"FBgn0038128"	"CG15889"	"Ravus"
"9099"	"FBgn0038129"	"CG8449"	"TBC1D5"
"9100"	"FBgn0038130"	"CG8630"	"CG8630"
"9101"	"FBgn0038131"	"CG15888"	"CG15888"
"9102"	"FBgn0038132"	"CG15887"	"CG15887"
"9103"	"FBgn0038133"	"CG8644"	"Osi22"
"9104"	"FBgn0038134"	"CG8458"	"wntD"
"9105"	"FBgn0038135"	"CG8773"	"CG8773"
"9106"	"FBgn0038136"	"CG8774"	"CG8774"
"9107"	"FBgn0038139"	"CG8795"	"PK2-R2"
"9108"	"FBgn0038140"	"CG8784"	"PK2-R1"
"9109"	"FBgn0038142"	"CG14379"	"CheA87a"
"9110"	"FBgn0038143"	"CG9813"	"CG9813"
"9111"	"FBgn0038144"	"CG8870"	"CG8870"
"9112"	"FBgn0038145"	"CG8863"	"Droj2"
"9113"	"FBgn0038146"	"CG9799"	"CG9799"
"9114"	"FBgn0038147"	"CG14375"	"CCHa2"
"9115"	"FBgn0038148"	"CG14377"	"CG14377"
"9116"	"FBgn0038149"	"CG9796"	"GILT1"
"9117"	"FBgn0038150"	"CG17045"	"yellow-e3"
"9118"	"FBgn0038151"	"CG17044"	"yellow-e2"
"9119"	"FBgn0038153"	"CG14376"	"Ir87a"
"9120"	"FBgn0038156"	"CG14372"	"CG14372"
"9121"	"FBgn0038157"	"CG12538"	"CG12538"
"9122"	"FBgn0038158"	"CG14370"	"CG14370"
"9123"	"FBgn0038159"	"CG14369"	"CG14369"
"9124"	"FBgn0038160"	"CG9759"	"CG9759"
"9125"	"FBgn0038161"	"CG9269"	"CG9269"
"9126"	"FBgn0038163"	"CG10841"	"CG10841"
"9127"	"FBgn0038165"	"CG9637"	"Task6"
"9128"	"FBgn0038166"	"CG9588"	"CG9588"
"9129"	"FBgn0038167"	"CG9374"	"Lkb1"
"9130"	"FBgn0038168"	"CG9591"	"omd"
"9131"	"FBgn0038170"	"CG14367"	"CG14367"
"9132"	"FBgn0038172"	"CG9621"	"Adgf-D"
"9133"	"FBgn0038173"	"CG9345"	"Adgf-C"
"9134"	"FBgn0038179"	"CG9312"	"CG9312"
"9135"	"FBgn0038180"	"CG9307"	"Cht5"
"9136"	"FBgn0038181"	"CG9297"	"CG9297"
