"primary"	"secondary"	"symbol"
"3323"	"S000003526"	"YGR294W"	"PAU12"
"3324"	"S000003527"	"YGR295C"	"COS6"
"3325"	"S000003528"	"YGR296W"	"YRF1-3"
"3326"	"S000003529"	"YHR001W-A"	"QCR10"
"3327"	"S000003530"	"YHR005C-A"	"TIM10"
"3328"	"S000003531"	"YHR021W-A"	"ECM12"
"3329"	"S000003532"	"YHR049C-A"	""
"3330"	"S000003533"	"YHR139C-A"	""
"3331"	"S000003534"	"YHR214C-B"	""
"3332"	"S000003535"	"YHR214W-A"	""
"3333"	"S000003536"	"YIL014C-A"	""
"3334"	"S000003537"	"YIL082W-A"	""
"3335"	"S000003538"	"YJL001W"	"PRE3"
"3336"	"S000003539"	"YJL002C"	"OST1"
"3337"	"S000003540"	"YJL003W"	"COX16"
"3338"	"S000003541"	"YJL004C"	"SYS1"
"3339"	"S000003542"	"YJL005W"	"CYR1"
"3340"	"S000003543"	"YJL006C"	"CTK2"
"3341"	"S000003544"	"YJL007C"	""
"3342"	"S000003545"	"YJL008C"	"CCT8"
"3343"	"S000003546"	"YJL009W"	""
"3344"	"S000003547"	"YJL010C"	"NOP9"
"3345"	"S000003548"	"YJL011C"	"RPC17"
"3346"	"S000003549"	"YJL012C"	"VTC4"
"3347"	"S000003550"	"YJL013C"	"MAD3"
"3348"	"S000003551"	"YJL014W"	"CCT3"
"3349"	"S000003552"	"YJL015C"	""
"3350"	"S000003553"	"YJL016W"	"TPH3"
"3351"	"S000003554"	"YJL017W"	""
"3352"	"S000003555"	"YJL018W"	""
"3353"	"S000003556"	"YJL019W"	"MPS3"
"3354"	"S000003557"	"YJL020C"	"BBC1"
"3355"	"S000003558"	"YJL021C"	""
"3356"	"S000003559"	"YJL022W"	""
"3357"	"S000003560"	"YJL023C"	"PET130"
"3358"	"S000003561"	"YJL024C"	"APS3"
"3359"	"S000003562"	"YJL025W"	"RRN7"
"3360"	"S000003563"	"YJL026W"	"RNR2"
"3361"	"S000003564"	"YJL027C"	""
"3362"	"S000003565"	"YJL028W"	""
"3363"	"S000003566"	"YJL029C"	"VPS53"
"3364"	"S000003567"	"YJL030W"	"MAD2"
"3365"	"S000003568"	"YJL031C"	"BET4"
"3366"	"S000003569"	"YJL032W"	""
"3367"	"S000003570"	"YJL033W"	"HCA4"
"3368"	"S000003571"	"YJL034W"	"KAR2"
"3369"	"S000003572"	"YJL035C"	"TAD2"
"3370"	"S000003573"	"YJL036W"	"SNX4"
"3371"	"S000003574"	"YJL037W"	"IRC18"
"3372"	"S000003575"	"YJL038C"	"LOH1"
"3373"	"S000003576"	"YJL039C"	"NUP192"
"3374"	"S000003577"	"YJL041W"	"NSP1"
"3375"	"S000003578"	"YJL042W"	"MHP1"
"3376"	"S000003579"	"YJL043W"	""
"3377"	"S000003580"	"YJL044C"	"GYP6"
"3378"	"S000003581"	"YJL045W"	""
"3379"	"S000003582"	"YJL046W"	"AIM22"
"3380"	"S000003583"	"YJL047C"	"RTT101"
"3381"	"S000003584"	"YJL048C"	"UBX6"
"3382"	"S000003585"	"YJL049W"	"CHM7"
"3383"	"S000003586"	"YJL050W"	"MTR4"
"3384"	"S000003587"	"YJL051W"	"IRC8"
"3385"	"S000003588"	"YJL052W"	"TDH1"
"3386"	"S000003589"	"YJL053W"	"PEP8"
"3387"	"S000003590"	"YJL054W"	"TIM54"
"3388"	"S000003591"	"YJL055W"	"LOG1"
"3389"	"S000003592"	"YJL056C"	"ZAP1"
"3390"	"S000003593"	"YJL057C"	"IKS1"
"3391"	"S000003594"	"YJL058C"	"BIT61"
"3392"	"S000003595"	"YJL059W"	"YHC3"
"3393"	"S000003596"	"YJL060W"	"BNA3"
"3394"	"S000003597"	"YJL061W"	"NUP82"
"3395"	"S000003598"	"YJL062W"	"LAS21"
"3396"	"S000003599"	"YJL063C"	"MRPL8"
"3397"	"S000003600"	"YJL064W"	""
"3398"	"S000003601"	"YJL065C"	"DLS1"
"3399"	"S000003602"	"YJL066C"	"MPM1"
"3400"	"S000003603"	"YJL067W"	""
"3401"	"S000003604"	"YJL068C"	""
"3402"	"S000003605"	"YJL069C"	"UTP18"
"3403"	"S000003606"	"YJL070C"	""
"3404"	"S000003607"	"YJL071W"	"ARG2"
"3405"	"S000003608"	"YJL072C"	"PSF2"
"3406"	"S000003609"	"YJL073W"	"JEM1"
"3407"	"S000003610"	"YJL074C"	"SMC3"
"3408"	"S000003611"	"YJL075C"	"APQ13"
"3409"	"S000003612"	"YJL076W"	"NET1"
"3410"	"S000003613"	"YJL077C"	"ICS3"
"3411"	"S000003614"	"YJL078C"	"PRY3"
"3412"	"S000003615"	"YJL079C"	"PRY1"
"3413"	"S000003616"	"YJL080C"	"SCP160"
"3414"	"S000003617"	"YJL081C"	"ARP4"
"3415"	"S000003618"	"YJL082W"	"IML2"
"3416"	"S000003619"	"YJL083W"	"TAX4"
"3417"	"S000003620"	"YJL084C"	"ALY2"
"3418"	"S000003621"	"YJL085W"	"EXO70"
"3419"	"S000003622"	"YJL086C"	""
"3420"	"S000003623"	"YJL087C"	"TRL1"
"3421"	"S000003624"	"YJL088W"	"ARG3"
"3422"	"S000003625"	"YJL089W"	"SIP4"
"3423"	"S000003626"	"YJL090C"	"DPB11"
"3424"	"S000003627"	"YJL091C"	"GWT1"
"3425"	"S000003628"	"YJL092W"	"SRS2"
"3426"	"S000003629"	"YJL093C"	"TOK1"
"3427"	"S000003630"	"YJL094C"	"KHA1"
"3428"	"S000003631"	"YJL095W"	"BCK1"
"3429"	"S000003632"	"YJL096W"	"MRPL49"
"3430"	"S000003633"	"YJL097W"	"PHS1"
"3431"	"S000003634"	"YJL098W"	"SAP185"
"3432"	"S000003635"	"YJL099W"	"CHS6"
"3433"	"S000003636"	"YJL100W"	"LSB6"
"3434"	"S000003637"	"YJL101C"	"GSH1"
"3435"	"S000003638"	"YJL102W"	"MEF2"
"3436"	"S000003639"	"YJL103C"	"GSM1"
"3437"	"S000003640"	"YJL104W"	"PAM16"
"3438"	"S000003641"	"YJL105W"	"SET4"
"3439"	"S000003642"	"YJL106W"	"IME2"
"3440"	"S000003643"	"YJL107C"	""
"3441"	"S000003644"	"YJL108C"	"PRM10"
"3442"	"S000003645"	"YJL109C"	"UTP10"
"3443"	"S000003646"	"YJL110C"	"GZF3"
"3444"	"S000003647"	"YJL111W"	"CCT7"
"3445"	"S000003648"	"YJL112W"	"MDV1"
"3446"	"S000003649"	"YJL113W"	""
"3447"	"S000003650"	"YJL114W"	""
"3448"	"S000003651"	"YJL115W"	"ASF1"
"3449"	"S000003652"	"YJL116C"	"NCA3"
"3450"	"S000003653"	"YJL117W"	"PHO86"
"3451"	"S000003654"	"YJL118W"	""
"3452"	"S000003655"	"YJL119C"	""
"3453"	"S000003656"	"YJL120W"	""
"3454"	"S000003657"	"YJL121C"	"RPE1"
"3455"	"S000003658"	"YJL122W"	"ALB1"
"3456"	"S000003659"	"YJL123C"	"MTC1"
"3457"	"S000003660"	"YJL124C"	"LSM1"
"3458"	"S000003661"	"YJL125C"	"GCD14"
"3459"	"S000003662"	"YJL126W"	"NIT2"
"3460"	"S000003663"	"YJL127C"	"SPT10"
"3461"	"S000003664"	"YJL128C"	"PBS2"
"3462"	"S000003665"	"YJL129C"	"TRK1"
"3463"	"S000003666"	"YJL130C"	"URA2"
"3464"	"S000003667"	"YJL131C"	"AIM23"
"3465"	"S000003668"	"YJL132W"	""
"3466"	"S000003669"	"YJL133W"	"MRS3"
"3467"	"S000003670"	"YJL134W"	"LCB3"
"3468"	"S000003671"	"YJL135W"	""
"3469"	"S000003672"	"YJL136C"	"RPS21B"
"3470"	"S000003673"	"YJL137C"	"GLG2"
"3471"	"S000003674"	"YJL138C"	"TIF2"
"3472"	"S000003675"	"YJL139C"	"YUR1"
"3473"	"S000003676"	"YJL140W"	"RPB4"
"3474"	"S000003677"	"YJL141C"	"YAK1"
"3475"	"S000003678"	"YJL142C"	"IRC9"
"3476"	"S000003679"	"YJL143W"	"TIM17"
"3477"	"S000003680"	"YJL144W"	"ROQ1"
"3478"	"S000003681"	"YJL145W"	"SFH5"
"3479"	"S000003682"	"YJL146W"	"IDS2"
"3480"	"S000003683"	"YJL147C"	"SMT1"
"3481"	"S000003684"	"YJL148W"	"RPA34"
"3482"	"S000003685"	"YJL149W"	"DAS1"
"3483"	"S000003686"	"YJL150W"	""
"3484"	"S000003687"	"YJL151C"	"SNA3"
"3485"	"S000003688"	"YJL152W"	""
"3486"	"S000003689"	"YJL153C"	"INO1"
"3487"	"S000003690"	"YJL154C"	"VPS35"
"3488"	"S000003691"	"YJL155C"	"FBP26"
"3489"	"S000003692"	"YJL156C"	"SSY5"
"3490"	"S000003693"	"YJL157C"	"FAR1"
"3491"	"S000003694"	"YJL158C"	"CIS3"
"3492"	"S000003695"	"YJL159W"	"HSP150"
"3493"	"S000003696"	"YJL160C"	"PIR5"
"3494"	"S000003697"	"YJL161W"	"FMP33"
"3495"	"S000003698"	"YJL162C"	"JJJ2"
"3496"	"S000003699"	"YJL163C"	""
"3497"	"S000003700"	"YJL164C"	"TPK1"
"3498"	"S000003701"	"YJL165C"	"HAL5"
"3499"	"S000003702"	"YJL166W"	"QCR8"
"3500"	"S000003703"	"YJL167W"	"ERG20"
"3501"	"S000003704"	"YJL168C"	"SET2"
"3502"	"S000003705"	"YJL169W"	""
"3503"	"S000003706"	"YJL170C"	"ASG7"
"3504"	"S000003707"	"YJL171C"	"TOH1"
"3505"	"S000003708"	"YJL172W"	"CPS1"
"3506"	"S000003709"	"YJL173C"	"RFA3"
"3507"	"S000003710"	"YJL174W"	"KRE9"
"3508"	"S000003711"	"YJL175W"	""
"3509"	"S000003712"	"YJL176C"	"SWI3"
"3510"	"S000003713"	"YJL177W"	"RPL17B"
"3511"	"S000003714"	"YJL178C"	"ATG27"
"3512"	"S000003715"	"YJL179W"	"PFD1"
"3513"	"S000003716"	"YJL180C"	"ATP12"
"3514"	"S000003717"	"YJL181W"	"RBH1"
"3515"	"S000003718"	"YJL182C"	""
"3516"	"S000003719"	"YJL183W"	"MNN11"
"3517"	"S000003720"	"YJL184W"	"GON7"
"3518"	"S000003721"	"YJL185C"	"ATG36"
"3519"	"S000003722"	"YJL186W"	"MNN5"
"3520"	"S000003723"	"YJL187C"	"SWE1"
"3521"	"S000003724"	"YJL188C"	"BUD19"
"3522"	"S000003725"	"YJL189W"	"RPL39"
"3523"	"S000003726"	"YJL190C"	"RPS22A"
"3524"	"S000003727"	"YJL191W"	"RPS14B"
"3525"	"S000003728"	"YJL192C"	"SOP4"
"3526"	"S000003729"	"YJL193W"	""
"3527"	"S000003730"	"YJL194W"	"CDC6"
"3528"	"S000003731"	"YJL195C"	""
"3529"	"S000003732"	"YJL196C"	"ELO1"
"3530"	"S000003733"	"YJL197W"	"UBP12"
"3531"	"S000003734"	"YJL198W"	"PHO90"
"3532"	"S000003735"	"YJL199C"	"MBB1"
"3533"	"S000003736"	"YJL200C"	"ACO2"
"3534"	"S000003737"	"YJL201W"	"ECM25"
"3535"	"S000003738"	"YJL202C"	""
"3536"	"S000003739"	"YJL203W"	"PRP21"
"3537"	"S000003740"	"YJL204C"	"RCY1"
"3538"	"S000003741"	"YJL206C"	""
"3539"	"S000003742"	"YJL205C"	"NCE101"
"3540"	"S000003743"	"YJL207C"	"LAA1"
"3541"	"S000003744"	"YJL208C"	"NUC1"
"3542"	"S000003745"	"YJL209W"	"CBP1"
"3543"	"S000003746"	"YJL210W"	"PEX2"
"3544"	"S000003747"	"YJL211C"	""
"3545"	"S000003748"	"YJL212C"	"OPT1"
"3546"	"S000003749"	"YJL213W"	""
"3547"	"S000003750"	"YJL214W"	"HXT8"
"3548"	"S000003751"	"YJL215C"	""
"3549"	"S000003752"	"YJL216C"	"IMA5"
"3550"	"S000003753"	"YJL217W"	"REE1"
"3551"	"S000003754"	"YJL218W"	""
"3552"	"S000003755"	"YJL219W"	"HXT9"
"3553"	"S000003756"	"YJL220W"	""
"3554"	"S000003757"	"YJL221C"	"IMA4"
"3555"	"S000003758"	"YJL222W"	"VTH2"
"3556"	"S000003759"	"YJL223C"	"PAU1"
"3557"	"S000003760"	"YJL225C"	""
"3558"	"S000003761"	"YJR001W"	"AVT1"
"3559"	"S000003762"	"YJR002W"	"MPP10"
"3560"	"S000003763"	"YJR003C"	"MRX12"
"3561"	"S000003764"	"YJR004C"	"SAG1"
"3562"	"S000003765"	"YJR005W"	"APL1"
"3563"	"S000003766"	"YJR006W"	"POL31"
"3564"	"S000003767"	"YJR007W"	"SUI2"
"3565"	"S000003768"	"YJR008W"	"MHO1"
"3566"	"S000003769"	"YJR009C"	"TDH2"
"3567"	"S000003770"	"YJR010C-A"	"SPC1"
"3568"	"S000003771"	"YJR010W"	"MET3"
"3569"	"S000003772"	"YJR011C"	""
"3570"	"S000003773"	"YJR012C"	""
"3571"	"S000003774"	"YJR013W"	"GPI14"
"3572"	"S000003775"	"YJR014W"	"TMA22"
"3573"	"S000003776"	"YJR015W"	""
"3574"	"S000003777"	"YJR016C"	"ILV3"
"3575"	"S000003778"	"YJR017C"	"ESS1"
"3576"	"S000003779"	"YJR018W"	""
"3577"	"S000003780"	"YJR019C"	"TES1"
"3578"	"S000003781"	"YJR020W"	""
"3579"	"S000003782"	"YJR021C"	"REC107"
"3580"	"S000003783"	"YJR022W"	"LSM8"
"3581"	"S000003784"	"YJR023C"	""
"3582"	"S000003785"	"YJR024C"	"MDE1"
"3583"	"S000003786"	"YJR025C"	"BNA1"
"3584"	"S000003787"	"YJR026W"	""
"3585"	"S000003788"	"YJR027W"	""
"3586"	"S000003789"	"YJR028W"	""
"3587"	"S000003790"	"YJR029W"	""
"3588"	"S000003791"	"YJR030C"	"RBH2"
"3589"	"S000003792"	"YJR031C"	"GEA1"
"3590"	"S000003793"	"YJR032W"	"CPR7"
"3591"	"S000003794"	"YJR033C"	"RAV1"
"3592"	"S000003795"	"YJR034W"	"PET191"
"3593"	"S000003796"	"YJR035W"	"RAD26"
"3594"	"S000003797"	"YJR036C"	"HUL4"
"3595"	"S000003798"	"YJR037W"	""
"3596"	"S000003799"	"YJR038C"	""
"3597"	"S000003800"	"YJR039W"	"MLO127"
"3598"	"S000003801"	"YJR040W"	"GEF1"
"3599"	"S000003802"	"YJR041C"	"URB2"
"3600"	"S000003803"	"YJR042W"	"NUP85"
"3601"	"S000003804"	"YJR043C"	"POL32"
"3602"	"S000003805"	"YJR044C"	"VPS55"
"3603"	"S000003806"	"YJR045C"	"SSC1"
"3604"	"S000003807"	"YJR046W"	"TAH11"
"3605"	"S000003808"	"YJR047C"	"ANB1"
"3606"	"S000003809"	"YJR048W"	"CYC1"
"3607"	"S000003810"	"YJR049C"	"UTR1"
"3608"	"S000003811"	"YJR050W"	"ISY1"
"3609"	"S000003812"	"YJR051W"	"OSM1"
"3610"	"S000003813"	"YJR052W"	"RAD7"
"3611"	"S000003814"	"YJR053W"	"BFA1"
"3612"	"S000003815"	"YJR054W"	"KCH1"
"3613"	"S000003816"	"YJR055W"	"HIT1"
"3614"	"S000003817"	"YJR056C"	""
"3615"	"S000003818"	"YJR057W"	"CDC8"
"3616"	"S000003819"	"YJR058C"	"APS2"
"3617"	"S000003820"	"YJR059W"	"PTK2"
"3618"	"S000003821"	"YJR060W"	"CBF1"
"3619"	"S000003822"	"YJR061W"	"MNN14"
"3620"	"S000003823"	"YJR062C"	"NTA1"
"3621"	"S000003824"	"YJR063W"	"RPA12"
"3622"	"S000003825"	"YJR064W"	"CCT5"
"3623"	"S000003826"	"YJR065C"	"ARP3"
"3624"	"S000003827"	"YJR066W"	"TOR1"
"3625"	"S000003828"	"YJR067C"	"YAE1"
"3626"	"S000003829"	"YJR068W"	"RFC2"
"3627"	"S000003830"	"YJR069C"	"HAM1"
"3628"	"S000003831"	"YJR070C"	"LIA1"
"3629"	"S000003832"	"YJR071W"	""
"3630"	"S000003833"	"YJR072C"	"NPA3"
"3631"	"S000003834"	"YJR073C"	"OPI3"
"3632"	"S000003835"	"YJR074W"	"MOG1"
"3633"	"S000003836"	"YJR075W"	"HOC1"
"3634"	"S000003837"	"YJR076C"	"CDC11"
"3635"	"S000003838"	"YJR077C"	"MIR1"
"3636"	"S000003839"	"YJR078W"	"BNA2"
"3637"	"S000003840"	"YJR079W"	""
"3638"	"S000003841"	"YJR080C"	"AIM24"
"3639"	"S000003842"	"YJR082C"	"EAF6"
"3640"	"S000003843"	"YJR083C"	"ACF4"
"3641"	"S000003844"	"YJR084W"	""
"3642"	"S000003845"	"YJR085C"	"TMH11"
"3643"	"S000003846"	"YJR086W"	"STE18"
"3644"	"S000003847"	"YJR087W"	""
"3645"	"S000003848"	"YJR088C"	"EMC2"
"3646"	"S000003849"	"YJR089W"	"BIR1"
"3647"	"S000003850"	"YJR090C"	"GRR1"
"3648"	"S000003851"	"YJR091C"	"JSN1"
"3649"	"S000003852"	"YJR092W"	"BUD4"
"3650"	"S000003853"	"YJR093C"	"FIP1"
"3651"	"S000003854"	"YJR094C"	"IME1"
"3652"	"S000003855"	"YJR094W-A"	"RPL43B"
"3653"	"S000003856"	"YJR095W"	"SFC1"
"3654"	"S000003857"	"YJR096W"	""
"3655"	"S000003858"	"YJR097W"	"JJJ3"
"3656"	"S000003859"	"YJR098C"	""
"3657"	"S000003860"	"YJR099W"	"YUH1"
"3658"	"S000003861"	"YJR100C"	"AIM25"
"3659"	"S000003862"	"YJR101W"	"RSM26"
"3660"	"S000003863"	"YJR102C"	"VPS25"
"3661"	"S000003864"	"YJR103W"	"URA8"
"3662"	"S000003865"	"YJR104C"	"SOD1"
"3663"	"S000003866"	"YJR105W"	"ADO1"
"3664"	"S000003867"	"YJR106W"	"ECM27"
"3665"	"S000003868"	"YJR107W"	"LIH1"
"3666"	"S000003869"	"YJR108W"	"ABM1"
"3667"	"S000003870"	"YJR109C"	"CPA2"
"3668"	"S000003871"	"YJR110W"	"YMR1"
"3669"	"S000003872"	"YJR111C"	"PXP2"
"3670"	"S000003873"	"YJR112W"	"NNF1"
"3671"	"S000003874"	"YJR113C"	"RSM7"
"3672"	"S000003875"	"YJR114W"	""
"3673"	"S000003876"	"YJR115W"	""
"3674"	"S000003877"	"YJR116W"	"TDA4"
"3675"	"S000003878"	"YJR117W"	"STE24"
"3676"	"S000003879"	"YJR118C"	"ILM1"
"3677"	"S000003880"	"YJR119C"	"JHD2"
"3678"	"S000003881"	"YJR120W"	""
"3679"	"S000003882"	"YJR121W"	"ATP2"
"3680"	"S000003883"	"YJR122W"	"IBA57"
"3681"	"S000003884"	"YJR123W"	"RPS5"
"3682"	"S000003885"	"YJR124C"	""
"3683"	"S000003886"	"YJR125C"	"ENT3"
"3684"	"S000003887"	"YJR126C"	"VPS70"
"3685"	"S000003888"	"YJR127C"	"RSF2"
"3686"	"S000003889"	"YJR128W"	""
"3687"	"S000003890"	"YJR129C"	"EFM3"
"3688"	"S000003891"	"YJR130C"	"STR2"
"3689"	"S000003892"	"YJR131W"	"MNS1"
"3690"	"S000003893"	"YJR132W"	"NMD5"
"3691"	"S000003894"	"YJR133W"	"XPT1"
"3692"	"S000003895"	"YJR134C"	"SGM1"
"3693"	"S000003896"	"YJR135C"	"MCM22"
"3694"	"S000003897"	"YJR136C"	"TTI2"
"3695"	"S000003898"	"YJR137C"	"MET5"
"3696"	"S000003899"	"YJR138W"	"IML1"
"3697"	"S000003900"	"YJR139C"	"HOM6"
"3698"	"S000003901"	"YJR140C"	"HIR3"
"3699"	"S000003902"	"YJR141W"	"IPA1"
"3700"	"S000003903"	"YJR142W"	""
"3701"	"S000003904"	"YJR143C"	"PMT4"
"3702"	"S000003905"	"YJR144W"	"MGM101"
"3703"	"S000003906"	"YJR145C"	"RPS4A"
"3704"	"S000003907"	"YJR146W"	""
"3705"	"S000003908"	"YJR147W"	"HMS2"
"3706"	"S000003909"	"YJR148W"	"BAT2"
"3707"	"S000003910"	"YJR149W"	""
"3708"	"S000003911"	"YJR150C"	"DAN1"
"3709"	"S000003912"	"YJR151C"	"DAN4"
"3710"	"S000003913"	"YJR152W"	"DAL5"
"3711"	"S000003914"	"YJR153W"	"PGU1"
"3712"	"S000003915"	"YJR154W"	""
"3713"	"S000003916"	"YJR155W"	"AAD10"
"3714"	"S000003917"	"YJR156C"	"THI11"
"3715"	"S000003918"	"YJR157W"	""
"3716"	"S000003919"	"YJR158W"	"HXT16"
"3717"	"S000003920"	"YJR159W"	"SOR1"
"3718"	"S000003921"	"YJR160C"	"MPH3"
"3719"	"S000003922"	"YJR161C"	"COS5"
"3720"	"S000003923"	"YJR162C"	""
"3721"	"S000003924"	"YLL001W"	"DNM1"
"3722"	"S000003925"	"YLL002W"	"RTT109"
"3723"	"S000003926"	"YLL003W"	"SFI1"
"3724"	"S000003927"	"YLL004W"	"ORC3"
"3725"	"S000003928"	"YLL005C"	"SPO75"
"3726"	"S000003929"	"YLL006W"	"MMM1"
"3727"	"S000003930"	"YLL007C"	"LMO1"
"3728"	"S000003931"	"YLL008W"	"DRS1"
"3729"	"S000003932"	"YLL009C"	"COX17"
"3730"	"S000003933"	"YLL010C"	"PSR1"
"3731"	"S000003934"	"YLL011W"	"SOF1"
"3732"	"S000003935"	"YLL012W"	"YEH1"
"3733"	"S000003936"	"YLL013C"	"PUF3"
"3734"	"S000003937"	"YLL014W"	"EMC6"
"3735"	"S000003938"	"YLL015W"	"BPT1"
"3736"	"S000003939"	"YLL016W"	"SDC25"
"3737"	"S000003940"	"YLL017W"	""
"3738"	"S000003941"	"YLL018C"	"DPS1"
"3739"	"S000003942"	"YLL019C"	"KNS1"
"3740"	"S000003943"	"YLL020C"	""
"3741"	"S000003944"	"YLL021W"	"SPA2"
"3742"	"S000003945"	"YLL022C"	"HIF1"
"3743"	"S000003946"	"YLL023C"	"POM33"
"3744"	"S000003947"	"YLL024C"	"SSA2"
"3745"	"S000003948"	"YLL025W"	"PAU17"
"3746"	"S000003949"	"YLL026W"	"HSP104"
"3747"	"S000003950"	"YLL027W"	"ISA1"
"3748"	"S000003951"	"YLL028W"	"TPO1"
"3749"	"S000003952"	"YLL029W"	"FRA1"
"3750"	"S000003953"	"YLL030C"	"RRT7"
"3751"	"S000003954"	"YLL031C"	"GPI13"
"3752"	"S000003955"	"YLL032C"	""
"3753"	"S000003956"	"YLL033W"	"IRC19"
"3754"	"S000003957"	"YLL034C"	"RIX7"
"3755"	"S000003958"	"YLL035W"	"GRC3"
"3756"	"S000003959"	"YLL036C"	"PRP19"
"3757"	"S000003960"	"YLL037W"	""
"3758"	"S000003961"	"YLL038C"	"ENT4"
"3759"	"S000003962"	"YLL039C"	"UBI4"
"3760"	"S000003963"	"YLL040C"	"VPS13"
"3761"	"S000003964"	"YLL041C"	"SDH2"
"3762"	"S000003965"	"YLL042C"	"ATG10"
"3763"	"S000003966"	"YLL043W"	"FPS1"
"3764"	"S000003967"	"YLL044W"	""
"3765"	"S000003968"	"YLL045C"	"RPL8B"
"3766"	"S000003969"	"YLL046C"	"RNP1"
"3767"	"S000003970"	"YLL047W"	""
"3768"	"S000003971"	"YLL048C"	"YBT1"
"3769"	"S000003972"	"YLL049W"	"LDB18"
"3770"	"S000003973"	"YLL050C"	"COF1"
"3771"	"S000003974"	"YLL051C"	"FRE6"
"3772"	"S000003975"	"YLL052C"	"AQY2"
"3773"	"S000003976"	"YLL053C"	""
"3774"	"S000003977"	"YLL054C"	""
"3775"	"S000003978"	"YLL055W"	"YCT1"
"3776"	"S000003979"	"YLL056C"	""
"3777"	"S000003980"	"YLL057C"	"JLP1"
"3778"	"S000003981"	"YLL058W"	""
"3779"	"S000003982"	"YLL059C"	""
"3780"	"S000003983"	"YLL060C"	"GTT2"
"3781"	"S000003984"	"YLL061W"	"MMP1"
"3782"	"S000003985"	"YLL062C"	"MHT1"
"3783"	"S000003986"	"YLL063C"	"AYT1"
"3784"	"S000003987"	"YLL064C"	"PAU18"
"3785"	"S000003988"	"YLL065W"	""
"3786"	"S000003989"	"YLL066C"	""
"3787"	"S000003990"	"YLL067C"	""
"3788"	"S000003991"	"YLR001C"	""
"3789"	"S000003992"	"YLR002C"	"NOC3"
"3790"	"S000003993"	"YLR003C"	"CMS1"
"3791"	"S000003994"	"YLR004C"	"THI73"
"3792"	"S000003995"	"YLR005W"	"SSL1"
"3793"	"S000003996"	"YLR006C"	"SSK1"
"3794"	"S000003997"	"YLR007W"	"NSE1"
"3795"	"S000003998"	"YLR008C"	"PAM18"
"3796"	"S000003999"	"YLR009W"	"RLP24"
"3797"	"S000004000"	"YLR010C"	"TEN1"
"3798"	"S000004001"	"YLR011W"	"LOT6"
"3799"	"S000004002"	"YLR012C"	""
"3800"	"S000004003"	"YLR013W"	"GAT3"
"3801"	"S000004004"	"YLR014C"	"PPR1"
"3802"	"S000004005"	"YLR015W"	"BRE2"
"3803"	"S000004006"	"YLR016C"	"PML1"
"3804"	"S000004007"	"YLR017W"	"MEU1"
"3805"	"S000004008"	"YLR018C"	"POM34"
"3806"	"S000004009"	"YLR019W"	"PSR2"
"3807"	"S000004010"	"YLR020C"	"YEH2"
"3808"	"S000004011"	"YLR021W"	"IRC25"
"3809"	"S000004012"	"YLR022C"	"SDO1"
"3810"	"S000004013"	"YLR023C"	"IZH3"
"3811"	"S000004014"	"YLR024C"	"UBR2"
"3812"	"S000004015"	"YLR025W"	"SNF7"
"3813"	"S000004016"	"YLR026C"	"SED5"
"3814"	"S000004017"	"YLR027C"	"AAT2"
"3815"	"S000004018"	"YLR028C"	"ADE16"
"3816"	"S000004019"	"YLR029C"	"RPL15A"
"3817"	"S000004020"	"YLR030W"	""
"3818"	"S000004021"	"YLR031W"	""
"3819"	"S000004022"	"YLR032W"	"RAD5"
"3820"	"S000004023"	"YLR033W"	"RSC58"
"3821"	"S000004024"	"YLR034C"	"SMF3"
"3822"	"S000004025"	"YLR035C"	"MLH2"
"3823"	"S000004026"	"YLR036C"	""
"3824"	"S000004027"	"YLR037C"	"PAU23"
"3825"	"S000004028"	"YLR038C"	"COX12"
"3826"	"S000004029"	"YLR039C"	"RIC1"
"3827"	"S000004030"	"YLR040C"	"AFB1"
"3828"	"S000004031"	"YLR041W"	""
"3829"	"S000004032"	"YLR042C"	"NFG1"
"3830"	"S000004033"	"YLR043C"	"TRX1"
"3831"	"S000004034"	"YLR044C"	"PDC1"
"3832"	"S000004035"	"YLR045C"	"STU2"
"3833"	"S000004036"	"YLR046C"	""
"3834"	"S000004037"	"YLR047C"	"FRE8"
"3835"	"S000004038"	"YLR048W"	"RPS0B"
"3836"	"S000004039"	"YLR049C"	"MLO50"
"3837"	"S000004040"	"YLR050C"	"EMA19"
"3838"	"S000004041"	"YLR051C"	"FCF2"
"3839"	"S000004042"	"YLR052W"	"IES3"
"3840"	"S000004043"	"YLR053C"	""
"3841"	"S000004044"	"YLR054C"	"OSW2"
"3842"	"S000004045"	"YLR055C"	"SPT8"
"3843"	"S000004046"	"YLR056W"	"ERG3"
"3844"	"S000004047"	"YLR057W"	"MNL2"
"3845"	"S000004048"	"YLR058C"	"SHM2"
"3846"	"S000004049"	"YLR059C"	"REX2"
"3847"	"S000004050"	"YLR060W"	"FRS1"
"3848"	"S000004051"	"YLR061W"	"RPL22A"
"3849"	"S000004052"	"YLR062C"	"BUD28"
"3850"	"S000004053"	"YLR063W"	"BMT6"
"3851"	"S000004054"	"YLR064W"	"PER33"
"3852"	"S000004055"	"YLR065C"	"SND2"
"3853"	"S000004056"	"YLR066W"	"SPC3"
"3854"	"S000004057"	"YLR067C"	"PET309"
"3855"	"S000004058"	"YLR068W"	"FYV7"
"3856"	"S000004059"	"YLR069C"	"MEF1"
"3857"	"S000004060"	"YLR070C"	"XYL2"
"3858"	"S000004061"	"YLR071C"	"RGR1"
