"primary"	"secondary"	"symbol"
"1339"	"S000001358"	"YIL096C"	"BMT5"
"1340"	"S000001359"	"YIL097W"	"FYV10"
"1341"	"S000001360"	"YIL098C"	"FMC1"
"1342"	"S000001361"	"YIL099W"	"SGA1"
"1343"	"S000001362"	"YIL100W"	NA
"1344"	"S000001363"	"YIL101C"	"XBP1"
"1345"	"S000001364"	"YIL102C"	NA
"1346"	"S000001365"	"YIL103W"	"DPH1"
"1347"	"S000001366"	"YIL104C"	"SHQ1"
"1348"	"S000001367"	"YIL105C"	"SLM1"
"1349"	"S000001368"	"YIL106W"	"MOB1"
"1350"	"S000001369"	"YIL107C"	"PFK26"
"1351"	"S000001370"	"YIL108W"	NA
"1352"	"S000001371"	"YIL109C"	"SEC24"
"1353"	"S000001372"	"YIL110W"	"HPM1"
"1354"	"S000001373"	"YIL111W"	"COX5B"
"1355"	"S000001374"	"YIL112W"	"HOS4"
"1356"	"S000001375"	"YIL113W"	"SDP1"
"1357"	"S000001376"	"YIL114C"	"POR2"
"1358"	"S000001377"	"YIL115C"	"NUP159"
"1359"	"S000001378"	"YIL116W"	"HIS5"
"1360"	"S000001379"	"YIL117C"	"PRM5"
"1361"	"S000001380"	"YIL118W"	"RHO3"
"1362"	"S000001381"	"YIL119C"	"RPI1"
"1363"	"S000001382"	"YIL120W"	"QDR1"
"1364"	"S000001383"	"YIL121W"	"QDR2"
"1365"	"S000001384"	"YIL122W"	"POG1"
"1366"	"S000001385"	"YIL123W"	"SIM1"
"1367"	"S000001386"	"YIL124W"	"AYR1"
"1368"	"S000001387"	"YIL125W"	"KGD1"
"1369"	"S000001388"	"YIL126W"	"STH1"
"1370"	"S000001389"	"YIL127C"	"RRT14"
"1371"	"S000001390"	"YIL128W"	"MET18"
"1372"	"S000001391"	"YIL129C"	"TAO3"
"1373"	"S000001392"	"YIL130W"	"ASG1"
"1374"	"S000001393"	"YIL131C"	"FKH1"
"1375"	"S000001394"	"YIL132C"	"CSM2"
"1376"	"S000001395"	"YIL133C"	"RPL16A"
"1377"	"S000001396"	"YIL134W"	"FLX1"
"1378"	"S000001397"	"YIL135C"	"VHS2"
"1379"	"S000001398"	"YIL136W"	"OM45"
"1380"	"S000001399"	"YIL137C"	"TMA108"
"1381"	"S000001400"	"YIL138C"	"TPM2"
"1382"	"S000001401"	"YIL139C"	"REV7"
"1383"	"S000001402"	"YIL140W"	"AXL2"
"1384"	"S000001403"	"YIL141W"	NA
"1385"	"S000001404"	"YIL142W"	"CCT2"
"1386"	"S000001405"	"YIL143C"	"SSL2"
"1387"	"S000001406"	"YIL144W"	"NDC80"
"1388"	"S000001407"	"YIL145C"	"PAN6"
"1389"	"S000001408"	"YIL146C"	"ATG32"
"1390"	"S000001409"	"YIL147C"	"SLN1"
"1391"	"S000001410"	"YIL148W"	"RPL40A"
"1392"	"S000001411"	"YIL149C"	"MLP2"
"1393"	"S000001412"	"YIL150C"	"MCM10"
"1394"	"S000001413"	"YIL151C"	"ESL1"
"1395"	"S000001414"	"YIL152W"	NA
"1396"	"S000001415"	"YIL153W"	"RRD1"
"1397"	"S000001416"	"YIL154C"	"IMP2'"
"1398"	"S000001417"	"YIL155C"	"GUT2"
"1399"	"S000001418"	"YIL156W"	"UBP7"
"1400"	"S000001419"	"YIL157C"	"COA1"
"1401"	"S000001420"	"YIL158W"	"AIM20"
"1402"	"S000001421"	"YIL159W"	"BNR1"
"1403"	"S000001422"	"YIL160C"	"POT1"
"1404"	"S000001423"	"YIL161W"	NA
"1405"	"S000001424"	"YIL162W"	"SUC2"
"1406"	"S000001425"	"YIL163C"	NA
"1407"	"S000001426"	"YIL164C"	"NIT1"
"1408"	"S000001427"	"YIL165C"	NA
"1409"	"S000001428"	"YIL166C"	NA
"1410"	"S000001429"	"YIL167W"	"SDL1"
"1411"	"S000001430"	"YIL168W"	NA
"1412"	"S000001431"	"YIL169C"	"CSS1"
"1413"	"S000001432"	"YIL170W"	"HXT12"
"1414"	"S000001433"	"YIL171W"	NA
"1415"	"S000001434"	"YIL172C"	"IMA3"
"1416"	"S000001435"	"YIL173W"	"VTH1"
"1417"	"S000001436"	"YIL174W"	NA
"1418"	"S000001437"	"YIL175W"	NA
"1419"	"S000001438"	"YIL176C"	"PAU14"
"1420"	"S000001439"	"YIL177C"	NA
"1421"	"S000001440"	"YIR001C"	"SGN1"
"1422"	"S000001441"	"YIR002C"	"MPH1"
"1423"	"S000001442"	"YIR003W"	"AIM21"
"1424"	"S000001443"	"YIR004W"	"DJP1"
"1425"	"S000001444"	"YIR005W"	"IST3"
"1426"	"S000001445"	"YIR006C"	"PAN1"
"1427"	"S000001446"	"YIR007W"	"EGH1"
"1428"	"S000001447"	"YIR008C"	"PRI1"
"1429"	"S000001448"	"YIR009W"	"MSL1"
"1430"	"S000001449"	"YIR010W"	"DSN1"
"1431"	"S000001450"	"YIR011C"	"STS1"
"1432"	"S000001451"	"YIR012W"	"SQT1"
"1433"	"S000001452"	"YIR013C"	"GAT4"
"1434"	"S000001453"	"YIR014W"	NA
"1435"	"S000001454"	"YIR015W"	"RPR2"
"1436"	"S000001455"	"YIR016W"	NA
"1437"	"S000001456"	"YIR017C"	"MET28"
"1438"	"S000001457"	"YIR018W"	"YAP5"
"1439"	"S000001458"	"YIR019C"	"FLO11"
"1440"	"S000001459"	"YIR020C"	NA
"1441"	"S000001460"	"YIR021W"	"MRS1"
"1442"	"S000001461"	"YIR022W"	"SEC11"
"1443"	"S000001462"	"YIR023W"	"DAL81"
"1444"	"S000001463"	"YIR024C"	"INA22"
"1445"	"S000001464"	"YIR025W"	"MND2"
"1446"	"S000001465"	"YIR026C"	"YVH1"
"1447"	"S000001466"	"YIR027C"	"DAL1"
"1448"	"S000001467"	"YIR028W"	"DAL4"
"1449"	"S000001468"	"YIR029W"	"DAL2"
"1450"	"S000001469"	"YIR030C"	"DCG1"
"1451"	"S000001470"	"YIR031C"	"DAL7"
"1452"	"S000001471"	"YIR032C"	"DAL3"
"1453"	"S000001472"	"YIR033W"	"MGA2"
"1454"	"S000001473"	"YIR034C"	"LYS1"
"1455"	"S000001474"	"YIR035C"	NA
"1456"	"S000001475"	"YIR036C"	"IRC24"
"1457"	"S000001476"	"YIR037W"	"HYR1"
"1458"	"S000001477"	"YIR038C"	"GTT1"
"1459"	"S000001478"	"YIR039C"	"YPS6"
"1460"	"S000001479"	"YIR040C"	NA
"1461"	"S000001480"	"YIR041W"	"PAU15"
"1462"	"S000001481"	"YIR042C"	NA
"1463"	"S000001482"	"YIR043C"	NA
"1464"	"S000001483"	"YIR044C"	NA
"1465"	"S000001484"	"YKL001C"	"MET14"
"1466"	"S000001485"	"YKL002W"	"DID4"
"1467"	"S000001486"	"YKL003C"	"MRP17"
"1468"	"S000001487"	"YKL004W"	"AUR1"
"1469"	"S000001488"	"YKL005C"	"BYE1"
"1470"	"S000001489"	"YKL006W"	"RPL14A"
"1471"	"S000001490"	"YKL007W"	"CAP1"
"1472"	"S000001491"	"YKL008C"	"LAC1"
"1473"	"S000001492"	"YKL009W"	"MRT4"
"1474"	"S000001493"	"YKL010C"	"UFD4"
"1475"	"S000001494"	"YKL011C"	"CCE1"
"1476"	"S000001495"	"YKL012W"	"PRP40"
"1477"	"S000001496"	"YKL013C"	"ARC19"
"1478"	"S000001497"	"YKL014C"	"URB1"
"1479"	"S000001498"	"YKL015W"	"PUT3"
"1480"	"S000001499"	"YKL016C"	"ATP7"
"1481"	"S000001500"	"YKL017C"	"HCS1"
"1482"	"S000001501"	"YKL018W"	"SWD2"
"1483"	"S000001502"	"YKL019W"	"RAM2"
"1484"	"S000001503"	"YKL020C"	"SPT23"
"1485"	"S000001504"	"YKL021C"	"MAK11"
"1486"	"S000001505"	"YKL022C"	"CDC16"
"1487"	"S000001506"	"YKL023W"	NA
"1488"	"S000001507"	"YKL024C"	"URA6"
"1489"	"S000001508"	"YKL025C"	"PAN3"
"1490"	"S000001509"	"YKL026C"	"GPX1"
"1491"	"S000001510"	"YKL027W"	"TCD2"
"1492"	"S000001511"	"YKL028W"	"TFA1"
"1493"	"S000001512"	"YKL029C"	"MAE1"
"1494"	"S000001513"	"YKL030W"	NA
"1495"	"S000001514"	"YKL031W"	NA
"1496"	"S000001515"	"YKL032C"	"IXR1"
"1497"	"S000001516"	"YKL033W"	"TTI1"
"1498"	"S000001517"	"YKL034W"	"TUL1"
"1499"	"S000001518"	"YKL035W"	"UGP1"
"1500"	"S000001519"	"YKL036C"	NA
"1501"	"S000001520"	"YKL037W"	"AIM26"
"1502"	"S000001521"	"YKL038W"	"RGT1"
"1503"	"S000001522"	"YKL039W"	"PTM1"
"1504"	"S000001523"	"YKL040C"	"NFU1"
"1505"	"S000001524"	"YKL041W"	"VPS24"
"1506"	"S000001525"	"YKL042W"	"SPC42"
"1507"	"S000001526"	"YKL043W"	"PHD1"
"1508"	"S000001527"	"YKL044W"	"MMO1"
"1509"	"S000001528"	"YKL045W"	"PRI2"
"1510"	"S000001529"	"YKL046C"	"DCW1"
"1511"	"S000001530"	"YKL047W"	"ANR2"
"1512"	"S000001531"	"YKL048C"	"ELM1"
"1513"	"S000001532"	"YKL049C"	"CSE4"
"1514"	"S000001533"	"YKL050C"	NA
"1515"	"S000001534"	"YKL051W"	"SFK1"
"1516"	"S000001535"	"YKL052C"	"ASK1"
"1517"	"S000001536"	"YKL053W"	NA
"1518"	"S000001537"	"YKL054C"	"DEF1"
"1519"	"S000001538"	"YKL055C"	"OAR1"
"1520"	"S000001539"	"YKL056C"	"TMA19"
"1521"	"S000001540"	"YKL057C"	"NUP120"
"1522"	"S000001541"	"YKL058W"	"TOA2"
"1523"	"S000001542"	"YKL059C"	"MPE1"
"1524"	"S000001543"	"YKL060C"	"FBA1"
"1525"	"S000001544"	"YKL061W"	"BLI1"
"1526"	"S000001545"	"YKL062W"	"MSN4"
"1527"	"S000001546"	"YKL063C"	NA
"1528"	"S000001547"	"YKL064W"	"MNR2"
"1529"	"S000001548"	"YKL065C"	"YET1"
"1530"	"S000001549"	"YKL066W"	NA
"1531"	"S000001550"	"YKL067W"	"YNK1"
"1532"	"S000001551"	"YKL068W"	"NUP100"
"1533"	"S000001552"	"YKL069W"	NA
"1534"	"S000001553"	"YKL070W"	NA
"1535"	"S000001554"	"YKL071W"	NA
"1536"	"S000001555"	"YKL072W"	"STB6"
"1537"	"S000001556"	"YKL073W"	"LHS1"
"1538"	"S000001557"	"YKL074C"	"MUD2"
"1539"	"S000001558"	"YKL075C"	NA
"1540"	"S000001559"	"YKL076C"	"PSY1"
"1541"	"S000001560"	"YKL077W"	NA
"1542"	"S000001561"	"YKL078W"	"DHR2"
"1543"	"S000001562"	"YKL079W"	"SMY1"
"1544"	"S000001563"	"YKL080W"	"VMA5"
"1545"	"S000001564"	"YKL081W"	"TEF4"
"1546"	"S000001565"	"YKL082C"	"RRP14"
"1547"	"S000001566"	"YKL083W"	NA
"1548"	"S000001567"	"YKL084W"	"HOT13"
"1549"	"S000001568"	"YKL085W"	"MDH1"
"1550"	"S000001569"	"YKL086W"	"SRX1"
"1551"	"S000001570"	"YKL087C"	"CYT2"
"1552"	"S000001571"	"YKL088W"	"CAB3"
"1553"	"S000001572"	"YKL089W"	"MIF2"
"1554"	"S000001573"	"YKL090W"	"CUE2"
"1555"	"S000001574"	"YKL091C"	NA
"1556"	"S000001575"	"YKL092C"	"BUD2"
"1557"	"S000001576"	"YKL093W"	"MBR1"
"1558"	"S000001577"	"YKL094W"	"YJU3"
"1559"	"S000001578"	"YKL095W"	"YJU2"
"1560"	"S000001579"	"YKL096W"	"CWP1"
"1561"	"S000001580"	"YKL097C"	NA
"1562"	"S000001581"	"YKL098W"	"MTC2"
"1563"	"S000001582"	"YKL099C"	"UTP11"
"1564"	"S000001583"	"YKL100C"	"YPF1"
"1565"	"S000001584"	"YKL101W"	"HSL1"
"1566"	"S000001585"	"YKL102C"	NA
"1567"	"S000001586"	"YKL103C"	"APE1"
"1568"	"S000001587"	"YKL104C"	"GFA1"
"1569"	"S000001588"	"YKL105C"	"SEG2"
"1570"	"S000001589"	"YKL106W"	"AAT1"
"1571"	"S000001590"	"YKL107W"	NA
"1572"	"S000001591"	"YKL108W"	"SLD2"
"1573"	"S000001592"	"YKL109W"	"HAP4"
"1574"	"S000001593"	"YKL110C"	"KTI12"
"1575"	"S000001594"	"YKL111C"	NA
"1576"	"S000001595"	"YKL112W"	"ABF1"
"1577"	"S000001596"	"YKL113C"	"RAD27"
"1578"	"S000001597"	"YKL114C"	"APN1"
"1579"	"S000001598"	"YKL115C"	NA
"1580"	"S000001599"	"YKL116C"	"PRR1"
"1581"	"S000001600"	"YKL117W"	"SBA1"
"1582"	"S000001601"	"YKL118W"	NA
"1583"	"S000001602"	"YKL119C"	"VPH2"
"1584"	"S000001603"	"YKL120W"	"OAC1"
"1585"	"S000001604"	"YKL121W"	"DGR2"
"1586"	"S000001605"	"YKL122C"	"SRP21"
"1587"	"S000001606"	"YKL123W"	NA
"1588"	"S000001607"	"YKL124W"	"SSH4"
"1589"	"S000001608"	"YKL125W"	"RRN3"
"1590"	"S000001609"	"YKL126W"	"YPK1"
"1591"	"S000001610"	"YKL127W"	"PGM1"
"1592"	"S000001611"	"YKL128C"	"PMU1"
"1593"	"S000001612"	"YKL129C"	"MYO3"
"1594"	"S000001613"	"YKL130C"	"SHE2"
"1595"	"S000001614"	"YKL131W"	NA
"1596"	"S000001615"	"YKL132C"	"RMA1"
"1597"	"S000001616"	"YKL133C"	NA
"1598"	"S000001617"	"YKL134C"	"OCT1"
"1599"	"S000001618"	"YKL135C"	"APL2"
"1600"	"S000001619"	"YKL136W"	NA
"1601"	"S000001620"	"YKL137W"	"CMC1"
"1602"	"S000001621"	"YKL138C"	"MRPL31"
"1603"	"S000001622"	"YKL139W"	"CTK1"
"1604"	"S000001623"	"YKL140W"	"TGL1"
"1605"	"S000001624"	"YKL141W"	"SDH3"
"1606"	"S000001625"	"YKL142W"	"MRP8"
"1607"	"S000001626"	"YKL143W"	"LTV1"
"1608"	"S000001627"	"YKL144C"	"RPC25"
"1609"	"S000001628"	"YKL145W"	"RPT1"
"1610"	"S000001629"	"YKL146W"	"AVT3"
"1611"	"S000001630"	"YKL147C"	NA
"1612"	"S000001631"	"YKL148C"	"SDH1"
"1613"	"S000001632"	"YKL149C"	"DBR1"
"1614"	"S000001633"	"YKL150W"	"MCR1"
"1615"	"S000001634"	"YKL151C"	"NNR2"
"1616"	"S000001635"	"YKL152C"	"GPM1"
"1617"	"S000001636"	"YKL153W"	NA
"1618"	"S000001637"	"YKL154W"	"SRP102"
"1619"	"S000001638"	"YKL155C"	"RSM22"
"1620"	"S000001639"	"YKL156W"	"RPS27A"
"1621"	"S000001640"	"YKL157W"	"APE2"
"1622"	"S000001642"	"YKL159C"	"RCN1"
"1623"	"S000001643"	"YKL160W"	"ELF1"
"1624"	"S000001644"	"YKL161C"	"KDX1"
"1625"	"S000001645"	"YKL162C"	NA
"1626"	"S000001646"	"YKL163W"	"PIR3"
"1627"	"S000001647"	"YKL164C"	"PIR1"
"1628"	"S000001648"	"YKL165C"	"MCD4"
"1629"	"S000001649"	"YKL166C"	"TPK3"
"1630"	"S000001650"	"YKL167C"	"MRP49"
"1631"	"S000001651"	"YKL168C"	"KKQ8"
"1632"	"S000001652"	"YKL169C"	NA
"1633"	"S000001653"	"YKL170W"	"MRPL38"
"1634"	"S000001654"	"YKL171W"	"NNK1"
"1635"	"S000001655"	"YKL172W"	"EBP2"
"1636"	"S000001656"	"YKL173W"	"SNU114"
"1637"	"S000001657"	"YKL174C"	"TPO5"
"1638"	"S000001658"	"YKL175W"	"ZRT3"
"1639"	"S000001659"	"YKL176C"	"LST4"
"1640"	"S000001660"	"YKL177W"	NA
"1641"	"S000001661"	"YKL178C"	"STE3"
"1642"	"S000001662"	"YKL179C"	"COY1"
"1643"	"S000001663"	"YKL180W"	"RPL17A"
"1644"	"S000001664"	"YKL181W"	"PRS1"
"1645"	"S000001665"	"YKL182W"	"FAS1"
"1646"	"S000001666"	"YKL183W"	"LOT5"
"1647"	"S000001667"	"YKL184W"	"SPE1"
"1648"	"S000001668"	"YKL185W"	"ASH1"
"1649"	"S000001669"	"YKL186C"	"MTR2"
"1650"	"S000001670"	"YKL187C"	"FAT3"
"1651"	"S000001671"	"YKL188C"	"PXA2"
"1652"	"S000001672"	"YKL189W"	"HYM1"
"1653"	"S000001673"	"YKL190W"	"CNB1"
"1654"	"S000001674"	"YKL191W"	"DPH2"
"1655"	"S000001675"	"YKL192C"	"ACP1"
"1656"	"S000001676"	"YKL193C"	"SDS22"
"1657"	"S000001677"	"YKL194C"	"MST1"
"1658"	"S000001678"	"YKL195W"	"MIA40"
"1659"	"S000001679"	"YKL196C"	"YKT6"
"1660"	"S000001680"	"YKL197C"	"PEX1"
"1661"	"S000001681"	"YKL198C"	"PTK1"
"1662"	"S000001682"	"YKL199C"	NA
"1663"	"S000001683"	"YKL200C"	NA
"1664"	"S000001684"	"YKL201C"	"MNN4"
"1665"	"S000001685"	"YKL202W"	NA
"1666"	"S000001686"	"YKL203C"	"TOR2"
"1667"	"S000001687"	"YKL204W"	"EAP1"
"1668"	"S000001688"	"YKL205W"	"LOS1"
"1669"	"S000001689"	"YKL206C"	"ADD66"
"1670"	"S000001690"	"YKL207W"	"EMC3"
"1671"	"S000001691"	"YKL208W"	"CBT1"
"1672"	"S000001692"	"YKL209C"	"STE6"
"1673"	"S000001693"	"YKL210W"	"UBA1"
"1674"	"S000001694"	"YKL211C"	"TRP3"
"1675"	"S000001695"	"YKL212W"	"SAC1"
"1676"	"S000001696"	"YKL213C"	"DOA1"
"1677"	"S000001697"	"YKL214C"	"YRA2"
"1678"	"S000001698"	"YKL215C"	"OXP1"
"1679"	"S000001699"	"YKL216W"	"URA1"
"1680"	"S000001700"	"YKL217W"	"JEN1"
"1681"	"S000001701"	"YKL218C"	"SRY1"
"1682"	"S000001702"	"YKL219W"	"COS9"
"1683"	"S000001703"	"YKL220C"	"FRE2"
"1684"	"S000001704"	"YKL221W"	"MCH2"
"1685"	"S000001705"	"YKL222C"	NA
"1686"	"S000001706"	"YKL223W"	NA
"1687"	"S000001707"	"YKL224C"	"PAU16"
"1688"	"S000001708"	"YKL225W"	NA
"1689"	"S000001709"	"YKR001C"	"VPS1"
"1690"	"S000001710"	"YKR002W"	"PAP1"
"1691"	"S000001711"	"YKR003W"	"OSH6"
"1692"	"S000001712"	"YKR004C"	"ECM9"
"1693"	"S000001713"	"YKR005C"	NA
"1694"	"S000001714"	"YKR006C"	"MRPL13"
"1695"	"S000001715"	"YKR007W"	"MEH1"
"1696"	"S000001716"	"YKR008W"	"RSC4"
"1697"	"S000001717"	"YKR009C"	"FOX2"
"1698"	"S000001718"	"YKR010C"	"TOF2"
"1699"	"S000001719"	"YKR011C"	NA
"1700"	"S000001720"	"YKR012C"	NA
"1701"	"S000001721"	"YKR013W"	"PRY2"
"1702"	"S000001722"	"YKR014C"	"YPT52"
"1703"	"S000001723"	"YKR015C"	NA
"1704"	"S000001724"	"YKR016W"	"MIC60"
"1705"	"S000001725"	"YKR017C"	"HEL1"
"1706"	"S000001726"	"YKR018C"	NA
"1707"	"S000001727"	"YKR019C"	"IRS4"
"1708"	"S000001728"	"YKR020W"	"VPS51"
"1709"	"S000001729"	"YKR021W"	"ALY1"
"1710"	"S000001730"	"YKR022C"	"NTR2"
"1711"	"S000001731"	"YKR023W"	NA
"1712"	"S000001732"	"YKR024C"	"DBP7"
"1713"	"S000001733"	"YKR025W"	"RPC37"
"1714"	"S000001734"	"YKR026C"	"GCN3"
"1715"	"S000001735"	"YKR027W"	"BCH2"
"1716"	"S000001736"	"YKR028W"	"SAP190"
"1717"	"S000001737"	"YKR029C"	"SET3"
"1718"	"S000001738"	"YKR030W"	"GMH1"
"1719"	"S000001739"	"YKR031C"	"SPO14"
"1720"	"S000001740"	"YKR032W"	NA
"1721"	"S000001741"	"YKR033C"	NA
"1722"	"S000001742"	"YKR034W"	"DAL80"
"1723"	"S000001743"	"YKR035C"	"OPI8"
"1724"	"S000001744"	"YKR036C"	"CAF4"
"1725"	"S000001745"	"YKR037C"	"SPC34"
"1726"	"S000001746"	"YKR038C"	"KAE1"
"1727"	"S000001747"	"YKR039W"	"GAP1"
"1728"	"S000001748"	"YKR040C"	NA
"1729"	"S000001749"	"YKR041W"	NA
"1730"	"S000001750"	"YKR042W"	"UTH1"
"1731"	"S000001751"	"YKR043C"	"SHB17"
"1732"	"S000001752"	"YKR044W"	"UIP5"
"1733"	"S000001753"	"YKR045C"	NA
"1734"	"S000001754"	"YKR046C"	"PET10"
"1735"	"S000001755"	"YKR047W"	NA
"1736"	"S000001756"	"YKR048C"	"NAP1"
"1737"	"S000001757"	"YKR049C"	"FMP46"
"1738"	"S000001758"	"YKR050W"	"TRK2"
"1739"	"S000001759"	"YKR051W"	NA
"1740"	"S000001760"	"YKR052C"	"MRS4"
"1741"	"S000001761"	"YKR053C"	"YSR3"
"1742"	"S000001762"	"YKR054C"	"DYN1"
"1743"	"S000001763"	"YKR055W"	"RHO4"
"1744"	"S000001764"	"YKR056W"	"TRM2"
"1745"	"S000001765"	"YKR057W"	"RPS21A"
"1746"	"S000001766"	"YKR058W"	"GLG1"
"1747"	"S000001767"	"YKR059W"	"TIF1"
"1748"	"S000001768"	"YKR060W"	"UTP30"
"1749"	"S000001769"	"YKR061W"	"KTR2"
"1750"	"S000001770"	"YKR062W"	"TFA2"
"1751"	"S000001771"	"YKR063C"	"LAS1"
"1752"	"S000001772"	"YKR064W"	"OAF3"
"1753"	"S000001773"	"YKR065C"	"PAM17"
"1754"	"S000001774"	"YKR066C"	"CCP1"
"1755"	"S000001775"	"YKR067W"	"GPT2"
"1756"	"S000001776"	"YKR068C"	"BET3"
"1757"	"S000001777"	"YKR069W"	"MET1"
"1758"	"S000001778"	"YKR070W"	NA
"1759"	"S000001779"	"YKR071C"	"DRE2"
"1760"	"S000001780"	"YKR072C"	"SIS2"
"1761"	"S000001781"	"YKR073C"	NA
"1762"	"S000001782"	"YKR074W"	"AIM29"
"1763"	"S000001783"	"YKR075C"	NA
"1764"	"S000001784"	"YKR076W"	"ECM4"
"1765"	"S000001785"	"YKR077W"	"MSA2"
"1766"	"S000001786"	"YKR078W"	NA
"1767"	"S000001787"	"YKR079C"	"TRZ1"
"1768"	"S000001788"	"YKR080W"	"MTD1"
"1769"	"S000001789"	"YKR081C"	"RPF2"
"1770"	"S000001790"	"YKR082W"	"NUP133"
"1771"	"S000001791"	"YKR083C"	"DAD2"
"1772"	"S000001792"	"YKR084C"	"HBS1"
"1773"	"S000001793"	"YKR085C"	"MRPL20"
"1774"	"S000001794"	"YKR086W"	"PRP16"
"1775"	"S000001795"	"YKR087C"	"OMA1"
"1776"	"S000001796"	"YKR088C"	"TVP38"
"1777"	"S000001797"	"YKR089C"	"TGL4"
"1778"	"S000001798"	"YKR090W"	"PXL1"
"1779"	"S000001799"	"YKR091W"	"SRL3"
"1780"	"S000001800"	"YKR092C"	"SRP40"
"1781"	"S000001801"	"YKR093W"	"PTR2"
"1782"	"S000001802"	"YKR094C"	"RPL40B"
"1783"	"S000001803"	"YKR095W"	"MLP1"
"1784"	"S000001804"	"YKR096W"	"ESL2"
"1785"	"S000001805"	"YKR097W"	"PCK1"
"1786"	"S000001806"	"YKR098C"	"UBP11"
"1787"	"S000001807"	"YKR099W"	"BAS1"
"1788"	"S000001808"	"YKR100C"	"SKG1"
"1789"	"S000001809"	"YKR101W"	"SIR1"
"1790"	"S000001810"	"YKR102W"	"FLO10"
"1791"	"S000001811"	"YKR103W"	"NFT1"
"1792"	"S000001812"	"YKR104W"	NA
"1793"	"S000001813"	"YKR105C"	"VBA5"
"1794"	"S000001814"	"YKR106W"	"GEX2"
"1795"	"S000001817"	"YAL065C"	NA
"1796"	"S000001821"	"YAR030C"	NA
"1797"	"S000001826"	"YFL068W"	NA
"1798"	"S000001827"	"YFL067W"	NA
"1799"	"S000001828"	"YFL066C"	NA
"1800"	"S000001829"	"YFL065C"	NA
"1801"	"S000001830"	"YFL064C"	NA
"1802"	"S000001831"	"YFL063W"	NA
"1803"	"S000001832"	"YFL062W"	"COS4"
"1804"	"S000001833"	"YFL061W"	"DDI2"
"1805"	"S000001834"	"YFL060C"	"SNO3"
"1806"	"S000001835"	"YFL059W"	"SNZ3"
"1807"	"S000001836"	"YFL058W"	"THI5"
"1808"	"S000001837"	"YFL057C"	"AAD16"
"1809"	"S000001838"	"YFL056C"	"AAD6"
"1810"	"S000001839"	"YFL055W"	"AGP3"
"1811"	"S000001840"	"YFL054C"	"AQY3"
"1812"	"S000001841"	"YFL053W"	"DAK2"
"1813"	"S000001842"	"YFL052W"	"ZNF1"
"1814"	"S000001843"	"YFL051C"	NA
"1815"	"S000001844"	"YFL050C"	"ALR2"
"1816"	"S000001845"	"YFL049W"	"SWP82"
"1817"	"S000001846"	"YFL048C"	"EMP47"
"1818"	"S000001847"	"YFL047W"	"RGD2"
"1819"	"S000001848"	"YFL046W"	"FMP32"
"1820"	"S000001849"	"YFL045C"	"SEC53"
"1821"	"S000001850"	"YFL044C"	"OTU1"
"1822"	"S000001851"	"YFL043C"	NA
"1823"	"S000001852"	"YFL042C"	"LAM5"
"1824"	"S000001853"	"YFL041W"	"FET5"
"1825"	"S000001854"	"YFL040W"	NA
"1826"	"S000001855"	"YFL039C"	"ACT1"
"1827"	"S000001856"	"YFL038C"	"YPT1"
"1828"	"S000001857"	"YFL037W"	"TUB2"
"1829"	"S000001858"	"YFL036W"	"RPO41"
"1830"	"S000001859"	"YFL034C-B"	"MOB2"
"1831"	"S000001860"	"YFL034W"	"MIL1"
"1832"	"S000001861"	"YFL033C"	"RIM15"
"1833"	"S000001862"	"YFL032W"	NA
"1834"	"S000001863"	"YFL031W"	"HAC1"
"1835"	"S000001864"	"YFL030W"	"AGX1"
"1836"	"S000001865"	"YFL029C"	"CAK1"
"1837"	"S000001866"	"YFL028C"	"CAF16"
"1838"	"S000001867"	"YFL027C"	"GYP8"
"1839"	"S000001868"	"YFL026W"	"STE2"
"1840"	"S000001869"	"YFL025C"	"BST1"
"1841"	"S000001870"	"YFL024C"	"EPL1"
"1842"	"S000001871"	"YFL023W"	"BUD27"
"1843"	"S000001872"	"YFL022C"	"FRS2"
"1844"	"S000001873"	"YFL021W"	"GAT1"
"1845"	"S000001874"	"YFL020C"	"PAU5"
"1846"	"S000001875"	"YFL019C"	NA
"1847"	"S000001876"	"YFL018C"	"LPD1"
"1848"	"S000001877"	"YFL017C"	"GNA1"
"1849"	"S000001878"	"YFL016C"	"MDJ1"
"1850"	"S000001879"	"YFL015C"	NA
"1851"	"S000001880"	"YFL014W"	"HSP12"
"1852"	"S000001881"	"YFL013C"	"IES1"
"1853"	"S000001882"	"YFL012W"	NA
"1854"	"S000001883"	"YFL011W"	"HXT10"
"1855"	"S000001884"	"YFL010C"	"WWM1"
"1856"	"S000001885"	"YFL009W"	"CDC4"
"1857"	"S000001886"	"YFL008W"	"SMC1"
"1858"	"S000001887"	"YFL007W"	"BLM10"
"1859"	"S000001888"	"YFL006W"	NA
"1860"	"S000001889"	"YFL005W"	"SEC4"
"1861"	"S000001890"	"YFL004W"	"VTC2"
"1862"	"S000001891"	"YFL003C"	"MSH4"
"1863"	"S000001894"	"YFL002C"	"SPB4"
"1864"	"S000001895"	"YFL001W"	"DEG1"
"1865"	"S000001897"	"YFR001W"	"LOC1"
"1866"	"S000001898"	"YFR002W"	"NIC96"
"1867"	"S000001899"	"YFR003C"	"YPI1"
"1868"	"S000001900"	"YFR004W"	"RPN11"
"1869"	"S000001901"	"YFR005C"	"SAD1"
"1870"	"S000001902"	"YFR006W"	NA
