"primary"	"secondary"	"symbol"
"35239"	"MGI:4839652"	""	"Tg(Prnp-TARDBP*A315T)23Jlel"
"35240"	"MGI:4839770"	""	"Tg(Prnp-PSEN2*N141I)30Jgr"
"35241"	"MGI:4839771"	""	"Tg(Thy1-APPSwe)71Jgr"
"35242"	"MGI:4839780"	""	"Tg(GZMB-Tax)#Lera"
"35243"	"MGI:4839806"	""	"Tg(Myh6-Myh7)137Rbns"
"35244"	"MGI:4839906"	""	"Tg(Emu-Pim1)64aBrn"
"35245"	"MGI:4840015"	""	"Tg(Emu-ETV6/JAK2)3Ghy"
"35246"	"MGI:4840016"	""	"Tg(Emu-ETV6/JAK2)71Ghy"
"35247"	"MGI:4840017"	""	"Tg(Emu-ETV6/JAK2)#Ghy"
"35248"	"MGI:4840044"	""	"Tg(MSR1-Pon1)1Road"
"35249"	"MGI:4840212"	""	"Tg(Pcp2-PKCI)1Cidz"
"35250"	"MGI:4840237"	""	"Tg(Gata4*G4-cre)1Blk"
"35251"	"MGI:4840255"	""	"Traj2"
"35252"	"MGI:4840258"	""	"Traj5"
"35253"	"MGI:4840261"	""	"Tg(Gata4*G4-lacZ)1Blk"
"35254"	"MGI:4840314"	""	"Tg(Zic4-icre)1Kess"
"35255"	"MGI:4840324"	""	"Tg(Dlx1-Venus)1Kess"
"35256"	"MGI:4840367"	""	"Tg(Igh-2-12Vh/Ighm<a>)1Shc"
"35257"	"MGI:4840369"	""	"Tg(Col2a1-cre)#Amc"
"35258"	"MGI:4840483"	""	"TgTn(pb-sb-ATP1)S1Brd"
"35259"	"MGI:4840485"	""	"TgTn(pb-sb-ATP1)H10Brd"
"35260"	"MGI:4840488"	""	"9130221F21Rik"
"35261"	"MGI:4840491"	""	"TgTn(pb-sb-ATP1)S2Brd"
"35262"	"MGI:4840496"	""	"TgTn(pb-sb-ATP1)H36Brd"
"35263"	"MGI:4840501"	""	"TgTn(pb-sb-ATP1)H5Brd"
"35264"	"MGI:4840505"	""	"TgTn(pb-sb-ATP1)H12Brd"
"35265"	"MGI:4840510"	""	"BC147527"
"35266"	"MGI:4840511"	""	"TgTn(pb-sb-ATP1)H37Brd"
"35267"	"MGI:4840518"	""	"TgTn(pb-sb-ATP1)H8Brd"
"35268"	"MGI:4840520"	""	"TgTn(pb-sb-ATP1)H39Brd"
"35269"	"MGI:4840522"	""	"TgTn(pb-sb-ATP1)H44Brd"
"35270"	"MGI:4840525"	""	"TgTn(pb-sb-ATP2)S2Brd"
"35271"	"MGI:4840527"	""	"TgTn(pb-sb-ATP2)S1Brd"
"35272"	"MGI:4840529"	""	"TgTn(pb-sb-ATP2)H27Brd"
"35273"	"MGI:4840531"	""	"TgTn(pb-sb-ATP2)H28Brd"
"35274"	"MGI:4840533"	""	"TgTn(pb-sb-ATP2)H32Brd"
"35275"	"MGI:4840535"	""	"TgTn(pb-sb-ATP2)H33Brd"
"35276"	"MGI:4840537"	""	"TgTn(pb-sb-ATP2)H31Brd"
"35277"	"MGI:4840540"	""	"TgTn(pb-sb-ATP3)S1Brd"
"35278"	"MGI:4840542"	""	"TgTn(pb-sb-ATP3)S2Brd"
"35279"	"MGI:4843133"	""	"Tg(APOA1-Scarb1)B2614Hgc"
"35280"	"MGI:4843134"	""	"Tg(Krt19-KRAS*G12V)AAru"
"35281"	"MGI:4843136"	""	"Tg(PCK2-IGF2)525-41Ewo"
"35282"	"MGI:4843139"	""	"Tg(Plp1)1Kmik"
"35283"	"MGI:4843140"	""	"Tg(tetO-Prkar1a*x2as)1Stra"
"35284"	"MGI:4843142"	""	"Tg(SOD1*)125Dbo"
"35285"	"MGI:4843202"	""	"Tg(Ctsk-cre)8Rda"
"35286"	"MGI:4843218"	""	"Tg(Thy1-APPSw)10Jiri"
"35287"	"MGI:4843270"	""	"Tg(tetO-Gnas)1593Mpke"
"35288"	"MGI:4843358"	""	"Tg(GFAP-Ccl2)JE95Rmra"
"35289"	"MGI:4843438"	""	"Tg(Lck-Notch3)#Issc"
"35290"	"MGI:4843928"	""	"Rnl16"
"35291"	"MGI:4843930"	""	"Rnl18"
"35292"	"MGI:4843932"	""	"Rnl23"
"35293"	"MGI:4843934"	""	"Rnl28"
"35294"	"MGI:4843936"	""	"Rnl30"
"35295"	"MGI:4843939"	""	"Rnl31"
"35296"	"MGI:4843941"	""	"Rnl32"
"35297"	"MGI:4843943"	""	"Rnl41"
"35298"	"MGI:4843992"	""	"Hist1h4n"
"35299"	"MGI:4844008"	""	"C130080G10Rik"
"35300"	"MGI:4844120"	""	"Tg(CAG-EGFP)08Osb"
"35301"	"MGI:4844186"	""	"Tg(GFAP-rtTA*M2)1Rmra"
"35302"	"MGI:4845848"	""	"Gon7"
"35303"	"MGI:4845851"	""	"Tg(CAG-lacZ)1Nobs"
"35304"	"MGI:4846082"	""	"Tg(1110008P14Rik-EGFP)MF81Gsat"
"35305"	"MGI:4846083"	""	"Tg(Mtcl1-EGFP)LC191Gsat"
"35306"	"MGI:4846084"	""	"Tg(Rubcn-EGFP)FR22Gsat"
"35307"	"MGI:4846085"	""	"Tg(1700054N08Rik-EGFP)LB209Gsat"
"35308"	"MGI:4846086"	""	"Tg(1810041L15Rik-EGFP)LB302Gsat"
"35309"	"MGI:4846087"	""	"Tg(4930572J05Rik-EGFP)MD16Gsat"
"35310"	"MGI:4846088"	""	"Tg(Ccdc187-EGFP)LP199Gsat"
"35311"	"MGI:4846089"	""	"Tg(5730494N06Rik-EGFP)KX255Gsat"
"35312"	"MGI:4846090"	""	"Tg(6030405A18Rik-EGFP)JP93Gsat"
"35313"	"MGI:4846091"	""	"Tg(Lamp5-EGFP)JT133Gsat"
"35314"	"MGI:4846092"	""	"Tg(9430020K01Rik-EGFP)JL69Gsat"
"35315"	"MGI:4846093"	""	"Tg(Cemip-EGFP)KO123Gsat"
"35316"	"MGI:4846094"	""	"Tg(A230065H16Rik-EGFP)JY49Gsat"
"35317"	"MGI:4846095"	""	"Tg(A930038C07Rik-EGFP)HV74Gsat"
"35318"	"MGI:4846096"	""	"Tg(Aatf-EGFP)FM281Gsat"
"35319"	"MGI:4846097"	""	"Tg(Abhd3-EGFP)IL13Gsat"
"35320"	"MGI:4846098"	""	"Tg(Abhd5-EGFP)HW206Gsat"
"35321"	"MGI:4846099"	""	"Tg(Abl2-EGFP)HV66Gsat"
"35322"	"MGI:4846100"	""	"Tg(Ablim2-EGFP)KX71Gsat"
"35323"	"MGI:4846101"	""	"Tg(Adam11-EGFP)IS19Gsat"
"35324"	"MGI:4846102"	""	"Tg(Adam23-EGFP)LR169Gsat"
"35325"	"MGI:4846103"	""	"Tg(Adcy1-EGFP)JS52Gsat"
"35326"	"MGI:4846104"	""	"Tg(Adcyap1-EGFP)FB22Gsat"
"35327"	"MGI:4846105"	""	"Tg(Adra2a-EGFP)GA70Gsat"
"35328"	"MGI:4846106"	""	"Tg(Adra2c-EGFP)HZ102Gsat"
"35329"	"MGI:4846107"	""	"Tg(AF529169-EGFP)KR488Gsat"
"35330"	"MGI:4846108"	""	"Tg(Agtr1a-EGFP)NZ44Gsat"
"35331"	"MGI:4846109"	""	"Tg(Agtr2-EGFP)IP72Gsat"
"35332"	"MGI:4846110"	""	"Tg(Ak4-EGFP)GO205Gsat"
"35333"	"MGI:4846111"	""	"Tg(Aldh7a1-EGFP)JA59Gsat"
"35334"	"MGI:4846112"	""	"Tg(Als2-EGFP)IP127Gsat"
"35335"	"MGI:4846113"	""	"Tg(Amigo2-EGFP)LW244Gsat"
"35336"	"MGI:4846114"	""	"Tg(Ankrd34b-EGFP)LY68Gsat"
"35337"	"MGI:4846115"	""	"Tg(Anxa2-EGFP)JY66Gsat"
"35338"	"MGI:4846116"	""	"Tg(Anxa4-EGFP)ME72Gsat"
"35339"	"MGI:4846117"	""	"Tg(Api5-EGFP)LY118Gsat"
"35340"	"MGI:4846118"	""	"Tg(Apod-EGFP)GN316Gsat"
"35341"	"MGI:4846119"	""	"Tg(Arf6-EGFP)GT31Gsat"
"35342"	"MGI:4846120"	""	"Tg(Arhgap33-EGFP)LA99Gsat"
"35343"	"MGI:4846121"	""	"Tg(Arhgdib-EGFP)KY11Gsat"
"35344"	"MGI:4846122"	""	"Tg(Arhgdig-EGFP)HB28Gsat"
"35345"	"MGI:4846123"	""	"Tg(Arhgef6-EGFP)HG42Gsat"
"35346"	"MGI:4846124"	""	"Tg(Arl4c-EGFP)KS235Gsat"
"35347"	"MGI:4846125"	""	"Tg(Arl6ip1-EGFP)IL391Gsat"
"35348"	"MGI:4846126"	""	"Tg(Arpp21-EGFP)FJ71Gsat"
"35349"	"MGI:4846127"	""	"Tg(Arx-EGFP)EO256Gsat"
"35350"	"MGI:4846128"	""	"Tg(Asb4-EGFP)HW181Gsat"
"35351"	"MGI:4846129"	""	"Tg(Aspm-EGFP)IH113Gsat"
"35352"	"MGI:4846130"	""	"Tg(Atg4c-EGFP)IA107Gsat"
"35353"	"MGI:4846131"	""	"Tg(Atp1b1-EGFP)GT91Gsat"
"35354"	"MGI:4846132"	""	"Tg(Atp5a1-EGFP)IE419Gsat"
"35355"	"MGI:4846133"	""	"Tg(Atp6v1b2-EGFP)IE336Gsat"
"35356"	"MGI:4846134"	""	"Tg(Atpif1-EGFP)GW85Gsat"
"35357"	"MGI:4846135"	""	"Tg(Avp-EGFP)HF200Gsat"
"35358"	"MGI:4846136"	""	"Tg(Avpr1a-EGFP)KT87Gsat"
"35359"	"MGI:4846137"	""	"Tg(B2m-EGFP)IM76Gsat"
"35360"	"MGI:4846138"	""	"Tg(B3galt2-EGFP)LO208Gsat"
"35361"	"MGI:4846139"	""	"Tg(B3gat1-EGFP)KJ277Gsat"
"35362"	"MGI:4846140"	""	"Tg(B3gat2-EGFP)NG126Gsat"
"35363"	"MGI:4846141"	""	"Tg(Bahcc1-EGFP)FZ71Gsat"
"35364"	"MGI:4846142"	""	"Tg(Baiap2-EGFP)IS151Gsat"
"35365"	"MGI:4846143"	""	"Tg(Barhl1-EGFP)GS25Gsat"
"35366"	"MGI:4846144"	""	"Tg(Basp1-EGFP)GO41Gsat"
"35367"	"MGI:4846145"	""	"Tg(Bcan-EGFP)JZ76Gsat"
"35368"	"MGI:4846146"	""	"Tg(Bcar1-EGFP)JP115Gsat"
"35369"	"MGI:4846147"	""	"Tg(Becn1-EGFP)CZ48Gsat"
"35370"	"MGI:4846148"	""	"Tg(Bend5-EGFP)NA233Gsat"
"35371"	"MGI:4846149"	""	"Tg(Bmp1-EGFP)IL335Gsat"
"35372"	"MGI:4846150"	""	"Tg(Bmpr1a-EGFP)ID90Gsat"
"35373"	"MGI:4846151"	""	"Tg(Bnip3-EGFP)IA142Gsat"
"35374"	"MGI:4846152"	""	"Tg(Bsx-EGFP)JD98Gsat"
"35375"	"MGI:4846153"	""	"Tg(Btbd17-EGFP)FX313Gsat"
"35376"	"MGI:4846154"	""	"Tg(Btg1-EGFP)HW278Gsat"
"35377"	"MGI:4846155"	""	"Tg(Btg2-EGFP)LS85Gsat"
"35378"	"MGI:4846156"	""	"Tg(Btg3-EGFP)LI40Gsat"
"35379"	"MGI:4846157"	""	"Tg(C1ql2-EGFP)KP107Gsat"
"35380"	"MGI:4846158"	""	"Tg(C2cd2l-EGFP)IH153Gsat"
"35381"	"MGI:4846159"	""	"Tg(Cables1-EGFP)MA66Gsat"
"35382"	"MGI:4846160"	""	"Tg(Cabp7-EGFP)MB67Gsat"
"35383"	"MGI:4846161"	""	"Tg(Cacna1h-EGFP)NC225Gsat"
"35384"	"MGI:4846162"	""	"Tg(Cacnb1-EGFP)IL327Gsat"
"35385"	"MGI:4846163"	""	"Tg(Cacng3-EGFP)ID128Gsat"
"35386"	"MGI:4846164"	""	"Tg(Cacng7-EGFP)LJ124Gsat"
"35387"	"MGI:4846165"	""	"Tg(Calcb-EGFP)PE53Gsat"
"35388"	"MGI:4846166"	""	"Tg(Calcr-EGFP)JI134Gsat"
"35389"	"MGI:4846167"	""	"Tg(Camk1g-EGFP)LB111Gsat"
"35390"	"MGI:4846168"	""	"Tg(Camkk1-EGFP)MP34Gsat"
"35391"	"MGI:4846169"	""	"Tg(Camkv-EGFP)LN190Gsat"
"35392"	"MGI:4846170"	""	"Tg(Capns1-EGFP)JM95Gsat"
"35393"	"MGI:4846171"	""	"Tg(Car12-EGFP)IF37Gsat"
"35394"	"MGI:4846172"	""	"Tg(Card6-EGFP)HV22Gsat"
"35395"	"MGI:4846173"	""	"Tg(Cartpt-EGFP)KT69Gsat"
"35396"	"MGI:4846174"	""	"Tg(Casp9-EGFP)JC92Gsat"
"35397"	"MGI:4846175"	""	"Tg(Casr-EGFP)IG226Gsat"
"35398"	"MGI:4846176"	""	"Tg(Cbln1-EGFP)JD6Gsat"
"35399"	"MGI:4846177"	""	"Tg(Cbln2-EGFP)IF387Gsat"
"35400"	"MGI:4846178"	""	"Tg(Cbln3-EGFP)HF357Gsat"
"35401"	"MGI:4846179"	""	"Tg(Cbln4-EGFP)IG145Gsat"
"35402"	"MGI:4846180"	""	"Tg(Cbx5-EGFP)DH115Gsat"
"35403"	"MGI:4846181"	""	"Tg(Ccdc163-EGFP)FE60Gsat"
"35404"	"MGI:4846182"	""	"Tg(Ccdc3-EGFP)IA10Gsat"
"35405"	"MGI:4846183"	""	"Tg(Cckbr-EGFP)KR80Gsat"
"35406"	"MGI:4846184"	""	"Tg(Ccna2-EGFP)IK7Gsat"
"35407"	"MGI:4846185"	""	"Tg(Cd34-EGFP)MF6Gsat"
"35408"	"MGI:4846186"	""	"Tg(Cd63-EGFP)LC2Gsat"
"35409"	"MGI:4846187"	""	"Tg(Cdc27-EGFP)IJ43Gsat"
"35410"	"MGI:4846188"	""	"Tg(Cdc42bpg-EGFP)NB124Gsat"
"35411"	"MGI:4846189"	""	"Tg(Cdc42ep4-EGFP)HO179Gsat"
"35412"	"MGI:4846190"	""	"Tg(Cdc45-EGFP)NJ81Gsat"
"35413"	"MGI:4846191"	""	"Tg(Cdh1-EGFP)AR201Gsat"
"35414"	"MGI:4846192"	""	"Tg(Cdh6-EGFP)LB155Gsat"
"35415"	"MGI:4846193"	""	"Tg(Cdh9-EGFP)LN14Gsat"
"35416"	"MGI:4846194"	""	"Tg(Cdhr1-EGFP)IB74Gsat"
"35417"	"MGI:4846195"	""	"Tg(Cdk4-EGFP)ET103Gsat"
"35418"	"MGI:4846196"	""	"Tg(Cdkn1b-EGFP)GI111Gsat"
"35419"	"MGI:4846197"	""	"Tg(Cdkn2a-EGFP)GR30Gsat"
"35420"	"MGI:4846198"	""	"Tg(Cdkn2c-EGFP)GN18Gsat"
"35421"	"MGI:4846199"	""	"Tg(Cdr2-EGFP)AQ149Gsat"
"35422"	"MGI:4846200"	""	"Tg(Celf6-EGFP)KS321Gsat"
"35423"	"MGI:4846201"	""	"Tg(Chd7-EGFP)IE59Gsat"
"35424"	"MGI:4846202"	""	"Tg(Chgb-EGFP)GI60Gsat"
"35425"	"MGI:4846203"	""	"Tg(Chn2-EGFP)JC77Gsat"
"35426"	"MGI:4846204"	""	"Tg(Chrm1-EGFP)IO35Gsat"
"35427"	"MGI:4846205"	""	"Tg(Chrna4-EGFP)ME19Gsat"
"35428"	"MGI:4846206"	""	"Tg(Chrna5-EGFP)IG16Gsat"
"35429"	"MGI:4846207"	""	"Tg(Chrna7-EGFP)JL46Gsat"
"35430"	"MGI:4846208"	""	"Tg(Chrnb2-EGFP)JR125Gsat"
"35431"	"MGI:4846209"	""	"Tg(Chrnb3-EGFP)EV112Gsat"
"35432"	"MGI:4846210"	""	"Tg(Chst15-EGFP)LM154Gsat"
"35433"	"MGI:4846211"	""	"Tg(Chst2-EGFP)JS94Gsat"
"35434"	"MGI:4846212"	""	"Tg(Cic-EGFP)KP260Gsat"
"35435"	"MGI:4846213"	""	"Tg(Cisd1-EGFP)JO34Gsat"
"35436"	"MGI:4846214"	""	"Tg(Ckmt1-EGFP)JB4Gsat"
"35437"	"MGI:4846215"	""	"Tg(Clic6-EGFP)HR247Gsat"
"35438"	"MGI:4846216"	""	"Tg(Clock-EGFP)JN7Gsat"
"35439"	"MGI:4846217"	""	"Tg(Cnr1-EGFP)BR249Gsat"
"35440"	"MGI:4846218"	""	"Tg(Cntfr-EGFP)LO320Gsat"
"35441"	"MGI:4846219"	""	"Tg(Cntn2-EGFP)HY344Gsat"
"35442"	"MGI:4846220"	""	"Tg(Cntnap1-EGFP)KU118Gsat"
"35443"	"MGI:4846221"	""	"Tg(Coch-EGFP)IH357Gsat"
"35444"	"MGI:4846222"	""	"Tg(Col18a1-EGFP)IH439Gsat"
"35445"	"MGI:4846223"	""	"Tg(Col6a1-EGFP)JB13Gsat"
"35446"	"MGI:4846224"	""	"Tg(Comp-EGFP)GN237Gsat"
"35447"	"MGI:4846225"	""	"Tg(Cplx3-EGFP)JO104Gsat"
"35448"	"MGI:4846226"	""	"Tg(Cpne6-EGFP)JS29Gsat"
"35449"	"MGI:4846227"	""	"Tg(Cpt1a-EGFP)IP41Gsat"
"35450"	"MGI:4846228"	""	"Tg(Crabp1-EGFP)HD10Gsat"
"35451"	"MGI:4846229"	""	"Tg(Creb1-EGFP)NK165Gsat"
"35452"	"MGI:4846230"	""	"Tg(Crh-EGFP)HS57Gsat"
"35453"	"MGI:4846231"	""	"Tg(Crim1-EGFP)LA7Gsat"
"35454"	"MGI:4846232"	""	"Tg(Crip2-EGFP)KQ28Gsat"
"35455"	"MGI:4846233"	""	"Tg(Cryab-EGFP)HS240Gsat"
"35456"	"MGI:4846234"	""	"Tg(Crym-EGFP)GF82Gsat"
"35457"	"MGI:4846235"	""	"Tg(Csf2rb2-EGFP)IF334Gsat"
"35458"	"MGI:4846236"	""	"Tg(Ctgf-EGFP)FX156Gsat"
"35459"	"MGI:4846237"	""	"Tg(Ctxn1-EGFP)KS385Gsat"
"35460"	"MGI:4846238"	""	"Tg(Cxcl11-EGFP)HE40Gsat"
"35461"	"MGI:4846239"	""	"Tg(Ackr3-EGFP)HE28Gsat"
"35462"	"MGI:4846240"	""	"Tg(Cxxc4-EGFP)LM190Gsat"
"35463"	"MGI:4846241"	""	"Tg(Cyb561-EGFP)JI88Gsat"
"35464"	"MGI:4846242"	""	"Tg(Cyfip2-EGFP)IN64Gsat"
"35465"	"MGI:4846243"	""	"Tg(Cyr61-EGFP)HA63Gsat"
"35466"	"MGI:4846244"	""	"Tg(D0H4S114-EGFP)GY63Gsat"
"35467"	"MGI:4846245"	""	"Tg(D8Ertd738e-EGFP)IM357Gsat"
"35468"	"MGI:4846246"	""	"Tg(Dap3-EGFP)EI119Gsat"
"35469"	"MGI:4846247"	""	"Tg(Dbh-EGFP)FI99Gsat"
"35470"	"MGI:4846248"	""	"Tg(Dbh-cre)KH212Gsat"
"35471"	"MGI:4846249"	""	"Tg(Dbi-EGFP)IH386Gsat"
"35472"	"MGI:4846250"	""	"Tg(Dbp-EGFP)LP35Gsat"
"35473"	"MGI:4846251"	""	"Tg(Dcdc2a-EGFP)JC158Gsat"
"35474"	"MGI:4846252"	""	"Tg(Dct-EGFP)NY2Gsat"
"35475"	"MGI:4846253"	""	"Tg(Dctn1-EGFP)LT120Gsat"
"35476"	"MGI:4846254"	""	"Tg(Ddc-EGFP)GW36Gsat"
"35477"	"MGI:4846255"	""	"Tg(Dgcr14-EGFP)BM11Gsat"
"35478"	"MGI:4846256"	""	"Tg(Dhcr24-EGFP)LK95Gsat"
"35479"	"MGI:4846257"	""	"Tg(Dkk3-EGFP)HS4Gsat"
"35480"	"MGI:4846258"	""	"Tg(Dlg4-EGFP)FQ389Gsat"
"35481"	"MGI:4846259"	""	"Tg(Dlk1-EGFP)LA118Gsat"
"35482"	"MGI:4846260"	""	"Tg(Dlx2-EGFP)HS66Gsat"
"35483"	"MGI:4846261"	""	"Tg(Dlx6-EGFP)HX45Gsat"
"35484"	"MGI:4846262"	""	"Tg(Dmbx1-EGFP)FD99Gsat"
"35485"	"MGI:4846263"	""	"Tg(Dmtf1-EGFP)IL83Gsat"
"35486"	"MGI:4846264"	""	"Tg(Dnmt1-EGFP)CJ101Gsat"
"35487"	"MGI:4846265"	""	"Tg(Dnmt3a-EGFP)DH58Gsat"
"35488"	"MGI:4846266"	""	"Tg(Doc2a-EGFP)IK151Gsat"
"35489"	"MGI:4846267"	""	"Tg(Ddr1-EGFP)JD143Gsat"
"35490"	"MGI:4846268"	""	"Tg(Dsp-EGFP)IL399Gsat"
"35491"	"MGI:4846269"	""	"Tg(Dtymk-EGFP)JI39Gsat"
"35492"	"MGI:4846270"	""	"Tg(Dusp1-EGFP)GD23Gsat"
"35493"	"MGI:4846271"	""	"Tg(Dusp14-EGFP)HK400Gsat"
"35494"	"MGI:4846272"	""	"Tg(Dusp16-EGFP)IG166Gsat"
"35495"	"MGI:4846273"	""	"Tg(Dusp3-EGFP)HM43Gsat"
"35496"	"MGI:4846274"	""	"Tg(Dusp5-EGFP)HM74Gsat"
"35497"	"MGI:4846275"	""	"Tg(Dyrk1a-EGFP)JF4Gsat"
"35498"	"MGI:4846276"	""	"Tg(Dyx1c1-EGFP)JC106Gsat"
"35499"	"MGI:4846277"	""	"Tg(E2f8-EGFP)GX54Gsat"
"35500"	"MGI:4846278"	""	"Tg(Ebf3-EGFP)LP183Gsat"
"35501"	"MGI:4846279"	""	"Tg(Ecel1-EGFP)JT37Gsat"
"35502"	"MGI:4846280"	""	"Tg(Eed-EGFP)LZ55Gsat"
"35503"	"MGI:4846281"	""	"Tg(Efna1-EGFP)IM260Gsat"
"35504"	"MGI:4846282"	""	"Tg(Efnb1-EGFP)GH241Gsat"
"35505"	"MGI:4846283"	""	"Tg(Efnb2-EGFP)GY92Gsat"
"35506"	"MGI:4846284"	""	"Tg(Efnb3-EGFP)JZ110Gsat"
"35507"	"MGI:4846285"	""	"Tg(Efr3a-EGFP)HV155Gsat"
"35508"	"MGI:4846286"	""	"Tg(Efs-EGFP)JR5Gsat"
"35509"	"MGI:4846287"	""	"Tg(Egr1-EGFP)GO90Gsat"
"35510"	"MGI:4846288"	""	"Tg(Eif1ax-EGFP)MC114Gsat"
"35511"	"MGI:4846289"	""	"Tg(Eif3h-EGFP)FK202Gsat"
"35512"	"MGI:4846290"	""	"Tg(Eif4e3-EGFP)GT120Gsat"
"35513"	"MGI:4846291"	""	"Tg(Eif4g2-EGFP)KN161Gsat"
"35514"	"MGI:4846292"	""	"Tg(Emp1-EGFP)HY140Gsat"
"35515"	"MGI:4846293"	""	"Tg(Emx1-EGFP)FJ56Gsat"
"35516"	"MGI:4846294"	""	"Tg(Entpd4-EGFP)CW191Gsat"
"35517"	"MGI:4846295"	""	"Tg(Epha7-EGFP)FX17Gsat"
"35518"	"MGI:4846296"	""	"Tg(Epha8-EGFP)GK250Gsat"
"35519"	"MGI:4846297"	""	"Tg(Eps8l2-EGFP)LY20Gsat"
"35520"	"MGI:4846298"	""	"Tg(Erp29-EGFP)KX108Gsat"
"35521"	"MGI:4846299"	""	"Tg(Esr2-EGFP)ID169Gsat"
"35522"	"MGI:4846300"	""	"Tg(Etv5-EGFP)IH16Gsat"
"35523"	"MGI:4846301"	""	"Tg(F2r-EGFP)NA168Gsat"
"35524"	"MGI:4846302"	""	"Tg(Fabp3-EGFP)KR262Gsat"
"35525"	"MGI:4846303"	""	"Tg(Fam131a-EGFP)ER158Gsat"
"35526"	"MGI:4846304"	""	"Tg(Fam171b-EGFP)HX157Gsat"
"35527"	"MGI:4846305"	""	"Tg(Fam40b-EGFP)JH84Gsat"
"35528"	"MGI:4846306"	""	"Tg(Fam65b-EGFP)LS245Gsat"
"35529"	"MGI:4846307"	""	"Tg(Fam84a-EGFP)KR114Gsat"
"35530"	"MGI:4846308"	""	"Tg(Fbxl5-EGFP)IL133Gsat"
"35531"	"MGI:4846309"	""	"Tg(Fbxo32-EGFP)IM138Gsat"
"35532"	"MGI:4846310"	""	"Tg(Fcer1g-EGFP)HY299Gsat"
"35533"	"MGI:4846311"	""	"Tg(Fev-EGFP)MT45Gsat"
"35534"	"MGI:4846312"	""	"Tg(Fezf1-EGFP)LK300Gsat"
"35535"	"MGI:4846313"	""	"Tg(Fgf1-EGFP)IT31Gsat"
"35536"	"MGI:4846314"	""	"Tg(Fgf13-EGFP)IA195Gsat"
"35537"	"MGI:4846315"	""	"Tg(Fgfr3-EGFP)KB81Gsat"
"35538"	"MGI:4846316"	""	"Tg(Fkbp3-EGFP)KU36Gsat"
"35539"	"MGI:4846317"	""	"Tg(Flrt1-EGFP)IM472Gsat"
"35540"	"MGI:4846318"	""	"Tg(Fmr1-EGFP)HP76Gsat"
"35541"	"MGI:4846319"	""	"Tg(Foxi1-EGFP)IC243Gsat"
"35542"	"MGI:4846320"	""	"Tg(Foxi2-EGFP)HX217Gsat"
"35543"	"MGI:4846321"	""	"Tg(Foxm1-EGFP)EU95Gsat"
"35544"	"MGI:4846322"	""	"Tg(Frat1-EGFP)JY134Gsat"
"35545"	"MGI:4846323"	""	"Tg(Fryl-EGFP)IF301Gsat"
"35546"	"MGI:4846324"	""	"Tg(Frzb-EGFP)MK48Gsat"
"35547"	"MGI:4846325"	""	"Tg(Fxyd6-EGFP)FT246Gsat"
"35548"	"MGI:4846326"	""	"Tg(Fxyd7-EGFP)JR145Gsat"
"35549"	"MGI:4846327"	""	"Tg(Fzd10-EGFP)KP95Gsat"
"35550"	"MGI:4846328"	""	"Tg(Fzd2-EGFP)IJ90Gsat"
"35551"	"MGI:4846329"	""	"Tg(Fzd3-EGFP)KH6Gsat"
"35552"	"MGI:4846330"	""	"Tg(Fzd5-EGFP)LK279Gsat"
"35553"	"MGI:4846331"	""	"Tg(Fzd8-EGFP)IJ166Gsat"
"35554"	"MGI:4846332"	""	"Tg(Gaa-EGFP)CF11Gsat"
"35555"	"MGI:4846333"	""	"Tg(Gabarapl1-EGFP)KY110Gsat"
"35556"	"MGI:4846334"	""	"Tg(Gad2-EGFP)DJ31Gsat"
"35557"	"MGI:4846335"	""	"Tg(Gal-EGFP)HX109Gsat"
"35558"	"MGI:4846336"	""	"Tg(Galnt9-EGFP)IH476Gsat"
"35559"	"MGI:4846337"	""	"Tg(Gas1-EGFP)JT116Gsat"
"35560"	"MGI:4846338"	""	"Tg(Gbx2-EGFP)KZ184Gsat"
"35561"	"MGI:4846339"	""	"Tg(Gch1-EGFP)GU68Gsat"
"35562"	"MGI:4846340"	""	"Tg(Gchfr-EGFP)KU71Gsat"
"35563"	"MGI:4846341"	""	"Tg(Gck-EGFP)NH76Gsat"
"35564"	"MGI:4846342"	""	"Tg(Gcm2-EGFP)FG26Gsat"
"35565"	"MGI:4846343"	""	"Tg(Gda-EGFP)LH56Gsat"
"35566"	"MGI:4846344"	""	"Tg(Gdf10-EGFP)GU145Gsat"
"35567"	"MGI:4846345"	""	"Tg(Gdnf-EGFP)KP206Gsat"
"35568"	"MGI:4846346"	""	"Tg(Ghsr-EGFP)KZ65Gsat"
"35569"	"MGI:4846347"	""	"Tg(Gjc1-EGFP)JY80Gsat"
"35570"	"MGI:4846348"	""	"Tg(Gjd2-EGFP)JM16Gsat"
"35571"	"MGI:4846349"	""	"Tg(Gldc-EGFP)FE205Gsat"
"35572"	"MGI:4846350"	""	"Tg(Gls-EGFP)IY16Gsat"
"35573"	"MGI:4846351"	""	"Tg(Gnb4-EGFP)LE63Gsat"
"35574"	"MGI:4846352"	""	"Tg(Gng10-EGFP)GV30Gsat"
"35575"	"MGI:4846353"	""	"Tg(Gng12-EGFP)LK39Gsat"
"35576"	"MGI:4846354"	""	"Tg(Gng13-EGFP)GI206Gsat"
"35577"	"MGI:4846355"	""	"Tg(Gng5-EGFP)GX164Gsat"
"35578"	"MGI:4846356"	""	"Tg(Gpc4-EGFP)HZ284Gsat"
